ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,A1,A2,DM,NB,CRIME_COUNT,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
10004,Manhattan,Lower Manhattan,2014,"$925,417,000 ","2,540","$364,337.00","$364,701.34",364701.337,443850.74,"$123,409.00 ","$181,042.00 ","$1,309.00 ",80%,8%,12.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.857847081,0.858704928,0.857847081,0.858704928,0.85,0,8,2,27,454,3,1,181,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10004,Manhattan,Lower Manhattan,2015,"$1,006,217,000 ","2,490","$404,103.00","$404,103.00",404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.907804042,0.907804042,0.907804042,0.907804042,0.92,0,13,0,11,395,1,1,234,blue,65,46874.6,69680,0.890887346,0.913241778
10005,Manhattan,Lower Manhattan,2001,"$1,336,186,000 ",712,"$1,876,666.00","$2,510,555.28",2510555.281,1065468.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,0,0,0,0,0,,,,,,,,green,98,52061.08675,80382.83593,0,0
10005,Manhattan,Lower Manhattan,2002,"$1,006,661,000 ",729,"$1,380,879.00","$1,818,212.84",1818212.838,814151.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,0,0,0,0,0,,,,,,,,green,98,51446.63339,78836.50594,0,0
10005,Manhattan,Lower Manhattan,2004,"$2,352,792,000 ","2,305","$1,020,734.00","$1,279,250.51",1279250.51,588253.07,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.624172185,0.782253345,0,0,0,0,,,,,,,,green,98,43532.17044,63267.33923,0,0
10005,Manhattan,Lower Manhattan,2005,"$2,490,521,000 ","2,850","$873,867.00","$1,059,175.24",1059175.236,612342.12,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.618730304,0.74993542,0.618730304,0.74993542,0.75,0,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10005,Manhattan,Lower Manhattan,2006,"$3,157,738,000 ","3,476","$908,440.00","$1,066,937.62",1066937.624,277664.83,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.665236869,0.781302281,0.665236869,0.781302281,0.82,0,,,,,,,130,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10005,Manhattan,Lower Manhattan,2007,"$4,604,121,000 ","4,150","$1,109,427.00","$1,267,501.26",1267501.255,252073.98,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.708279159,0.80919675,0.708279159,0.80919675,0.85,0,,,,,,,119,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10005,Manhattan,Lower Manhattan,2008,"$3,002,195,000 ","4,697","$639,173.00","$703,510.74",703510.7444,277323.21,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.770581454,0.848146484,0.770581454,0.848146484,0.88,0,,,,,,,125,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10005,Manhattan,Lower Manhattan,2009,"$3,172,495,000 ","5,051","$628,092.00","$694,090.72",694090.7183,180541.77,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.765951614,0.84643636,0.765951614,0.84643636,0.85,0,,,,,,,117,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10005,Manhattan,Lower Manhattan,2010,"$3,889,908,000 ","5,281","$736,585.00","$801,165.31",801165.3123,198909.35,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.722098463,0.785408664,0.722098463,0.785408664,0.75,0,,,,,,,96,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10005,Manhattan,Lower Manhattan,2011,"$3,658,870,000 ","5,603","$653,020.00","$688,249.73",688249.7342,212287.1,"$117,885.00 ","$159,876.00 ",$979.92 ,80.50%,5.30%,14.10%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.713094491,0.75156518,0.713094491,0.75156518,0.73,0,,,,,,,91,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10005,Manhattan,Lower Manhattan,2012,"$5,488,231,000 ","5,580","$983,554.00","$1,015,294.51",1015294.507,224216.88,"$120,729.00 ","$164,318.00 ",$996.00 ,80.50%,4.70%,14.80%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.72291493,0.746244291,0.72291493,0.746244291,0.75,0,,,,,,,92,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10005,Manhattan,Lower Manhattan,2013,"$5,343,796,000 ","5,660","$944,134.00","$960,199.38",960199.3841,217099.35,"$124,670.00 ","$178,458.00 ","$1,038.58 ",84%,3.40%,12.50%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.741701223,0.754322011,0.741701223,0.754322011,0.8,0,2,1,4,397,,,89,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10005,Manhattan,Lower Manhattan,2014,"$5,545,849,000 ","5,890","$941,570.00","$942,511.57",942511.57,222240.02,"$121,840.00 ","$175,864.00 ","$1,110.08 ",83.70%,2.80%,13.50%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.819628143,0.820447771,0.819628143,0.820447771,0.87,0,3,1,10,262,,5,105,green,98,44754.1094,66383.317,0.834928415,0.869141886
10005,Manhattan,Lower Manhattan,2015,"$3,784,270,000 ","6,160","$614,330.00","$614,330.00",614330,242409.67,"$124,194.00 ","$176,424.00 ","$1,202.92 ",84%,3.20%,12.70%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.888162144,0.888162144,0.888162144,0.888162144,0.94,0,7,1,2,232,1,,130,blue,65,46874.6,69680,0.890887346,0.913241778
10006,Manhattan,Lower Manhattan,2001,"$223,694,000 ",910,"$245,818.00","$328,848.97",328848.9684,1168033.63,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",,0,0,0,0,0,,,,,,,,green,98,52061.08675,80382.83593,0,0
10006,Manhattan,Lower Manhattan,2002,"$203,180,000 ","1,405","$144,612.00","$190,411.61",190411.611,899988.62,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",,0,0,0,0,0,,,,,,,,green,98,51446.63339,78836.50594,0,0
10006,Manhattan,Lower Manhattan,2004,"$315,018,000 ","2,006","$157,038.00","$196,810.28",196810.2773,657998.88,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.580437923,0.727442712,0,0,0,0,,,,,,,,green,98,43532.17044,63267.33923,0,0
10006,Manhattan,Lower Manhattan,2005,"$331,801,000 ","2,111","$157,177.00","$190,507.24",190507.2352,652408.71,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.653417754,0.791978532,0.653417754,0.791978532,0.71,0,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10006,Manhattan,Lower Manhattan,2006,"$321,970,000 ","1,946","$165,452.00","$194,318.79",194318.7924,447824.65,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.734973715,0.863206276,0.734973715,0.863206276,0.77,0.005461935,,,,,,,114,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10006,Manhattan,Lower Manhattan,2007,"$367,929,000 ","2,038","$180,534.00","$206,256.99",206256.9881,486117.52,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.801384966,0.915568532,0.801384966,0.915568532,0.8,0.005461935,,,,,,,115,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10006,Manhattan,Lower Manhattan,2008,"$384,489,000 ","2,236","$171,954.00","$189,262.51",189262.5104,403551.78,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.88694521,0.976223159,0.88694521,0.976223159,0.83,0.005461935,,,,,,,99,blue,65,44541.41962,64579.99543,0.890607641,1.042492584
10006,Manhattan,Lower Manhattan,2009,"$352,831,000 ","2,291","$154,007.00","$170,189.76",170189.764,328751.01,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.843281338,0.931891745,0.843281338,0.931891745,0.8,0.005461935,,,,,,,86,red,22,43818.55709,64797.35987,0.83252179,0.960932841
10006,Manhattan,Lower Manhattan,2010,"$384,457,000 ","2,276","$168,918.00","$183,727.94",183727.9367,369133.72,,,,,,,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.66527485,0.723603023,0.66527485,0.723603023,0.74,0.005461935,,,,,,,81,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10006,Manhattan,Lower Manhattan,2011,"$496,062,000 ","2,425","$204,562.00","$215,597.90",215597.9023,347231.91,"$111,617.00 ","$150,366.00 ",$875.17 ,80.30%,7.60%,12.10%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.690483957,0.727734832,0.690483957,0.727734832,0.72,0,,,,,,,90,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10006,Manhattan,Lower Manhattan,2012,"$407,119,000 ","2,310","$176,242.00","$181,929.55",181929.5479,437636.35,"$115,787.00 ","$152,508.00 ",$974.00 ,83.80%,8.90%,7.30%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.763648486,0.78829237,0.763648486,0.78829237,0.73,0.005461935,,,,,,,93,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10006,Manhattan,Lower Manhattan,2013,"$421,654,000 ","2,360","$178,667.00","$181,707.20",181707.1977,424901.15,"$119,274.00 ","$149,520.00 ","$1,055.92 ",86%,7.90%,6.10%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.833713247,0.847899712,0.833713247,0.847899712,0.78,0.005461935,0,0,5,122,,5,80,blue,65,43815.08331,64311.00676,0.775961819,0.83549439
10006,Manhattan,Lower Manhattan,2014,"$440,723,000 ","2,450","$179,887.00","$180,066.89",180066.887,449962.11,"$121,316.00 ","$161,202.00 ","$1,147.17 ",86.90%,4.20%,8.90%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.897024464,0.897921488,0.897024464,0.897921488,0.85,0.005461935,2,0,,152,2,7,83,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10006,Manhattan,Lower Manhattan,2015,"$470,462,000 ","2,430","$193,606.00","$193,606.00",193606,391042.8,"$123,691.00 ","$162,688.00 ","$1,267.17 ",87%,2.40%,10.50%,N,3,"Rector St, Rector St, Wall St",5,"R, W, 1, 4, 5",0,0,0,0.1,40.709614,-74.012954,"10280, 10007, 10038, 10005, 10004",0.982474326,0.982474326,0.982474326,0.982474326,0.92,0.005461935,2,0,6,135,,2,99,blue,65,46874.6,69680,0.890887346,0.913241778
10007,Manhattan,Lower Manhattan,2001,"$224,506,000 ","1,285","$174,713.00","$233,726.54",233726.5368,214772.95,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0,0,0,0,0,,,,,,,,green,98,52061.08675,80382.83593,0,0
10007,Manhattan,Lower Manhattan,2002,"$313,393,000 ","1,703","$184,024.00","$242,305.66",242305.6614,163648.56,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",,0,0,0,0,0,,,,,,,,green,98,51446.63339,78836.50594,0,0
10007,Manhattan,Lower Manhattan,2004,"$516,686,000 ","2,337","$221,089.00","$277,083.17",277083.1735,157403.86,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.479005495,0.600320969,0,0,0,0,,,,,,,,green,98,43532.17044,63267.33923,0,0
10007,Manhattan,Lower Manhattan,2005,"$766,689,000 ","2,435","$314,862.00","$381,630.19",381630.1945,171774.01,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.496317447,0.601564253,0.496317447,0.601564253,0.73,0,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10007,Manhattan,Lower Manhattan,2006,"$807,069,000 ","2,768","$291,571.00","$342,442.07",342442.0655,188513.67,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.573107354,0.673098717,0.573107354,0.673098717,0.8,0,,,,,,,372,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10007,Manhattan,Lower Manhattan,2007,"$1,265,302,000 ","3,594","$352,060.00","$402,222.49",402222.4913,204300.2,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.637402694,0.728221609,0.637402694,0.728221609,0.83,0,,,,,,,379,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10007,Manhattan,Lower Manhattan,2008,"$1,538,119,000 ","3,551","$433,151.00","$476,751.02",476751.0243,191547.75,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.677362487,0.745544301,0.677362487,0.745544301,0.87,0,,,,,,,392,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10007,Manhattan,Lower Manhattan,2009,"$1,317,567,000 ","3,588","$367,215.00","$405,801.26",405801.257,171060.01,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.614611582,0.679193803,0.614611582,0.679193803,0.82,0,,,,,,,369,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10007,Manhattan,Lower Manhattan,2010,"$1,486,546,000 ","3,591","$413,964.00","$450,258.42",450258.4187,186936.58,,,,,,,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.610038613,0.663523933,0.610038613,0.663523933,0.73,0,,,,,,,320,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10007,Manhattan,Lower Manhattan,2011,"$1,489,310,000 ","3,528","$422,140.00","$444,914.00",444914.0039,196072.44,"$191,900.00 ","$347,623.00 ","$1,204.67 ",68%,3.80%,28.10%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.655606974,0.690976273,0.655606974,0.690976273,0.72,0,,,,,,,293,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10007,Manhattan,Lower Manhattan,2012,"$1,638,089,000 ","3,440","$476,189.00","$491,556.21",491556.2095,218421.63,"$210,125.00 ","$387,210.00 ","$1,284.42 ",67.20%,4%,28.70%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.693481242,0.715860742,0.693481242,0.715860742,0.75,0,,,,,,,306,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10007,Manhattan,Lower Manhattan,2013,"$1,712,816,000 ","3,460","$495,034.00","$503,457.50",503457.4985,204984.66,"$216,037.00 ","$385,882.00 ","$1,433.83 ",67.50%,3.40%,29.10%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.777550872,0.790781678,0.777550872,0.790781678,0.82,0,2,0,9,272,,,317,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10007,Manhattan,Lower Manhattan,2014,"$2,047,053,000 ","3,350","$611,061.00","$611,672.06",611672.061,232492.51,"$250,933.00 ","$430,777.00 ","$1,618.50 ",67%,2.70%,30.30%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.888996051,0.889885047,0.888996051,0.889885047,0.89,0,7,0,18,292,2,10,272,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10007,Manhattan,Lower Manhattan,2015,"$1,991,084,000 ","3,330","$597,923.00","$597,923.00",597923,246297.25,"$242,392.00 ","$441,278.00 ","$1,702.00 ",68.70%,1.10%,30.20%,N,8,"City Hall, Cortlandt St, Chambers St, World Trade Center, Chambers St, Cortlandt St, Park Pl, Fulton St",10,"R, W, A, C, E, 1, 2, 3, 4, 5",3,0,10.77,0.2,40.713848,-74.007755,"10013, 10038, 10006, 10280",0.974025164,0.974025164,0.974025164,0.974025164,0.95,0,11,1,11,174,2,5,311,blue,65,46874.6,69680,0.890887346,0.913241778
10009,Manhattan,Lower East Side,2001,"$34,843,000 ",517,"$67,395.00","$90,159.29",90159.28949,138221.95,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.026676742,,,,,,,,green,98,52061.08675,80382.83593,0,0
10009,Manhattan,Lower East Side,2002,"$28,563,000 ",414,"$68,993.00","$90,843.56",90843.55571,123700.22,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.018827963,,,,,,,,green,98,51446.63339,78836.50594,0,0
10009,Manhattan,Lower East Side,2004,"$1,501,126,000 ","29,876","$50,245.00","$62,970.32",62970.31535,110157.43,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",,0,0,0,0,0.026676742,,,,,,,,green,98,43532.17044,63267.33923,0,0
10009,Manhattan,Lower East Side,2005,"$1,631,025,000 ","29,660","$54,991.00","$66,652.14",66652.13974,124716.46,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.593642857,0.719528044,0.593642857,0.719528044,0.7,0.026676742,,,,,,,,green,98,43487.57892,64127.4283,0.822550449,0.978768815
10009,Manhattan,Lower East Side,2006,"$1,856,253,000 ","30,469","$60,923.00","$71,552.38",71552.37646,142552.36,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.677440476,0.79563508,0.677440476,0.79563508,0.75,0.018827963,,,,,,,1283,green,98,44350.42332,66478.2646,0.893471665,1.130588767
10009,Manhattan,Lower East Side,2007,"$2,041,873,000 ","34,028","$60,006.00","$68,555.82",68555.82233,158896.89,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.74797619,0.854549925,0.74797619,0.854549925,0.82,0.018827963,,,,,,,1364,green,98,43326.83186,63664.85351,0.892759679,1.135458269
10009,Manhattan,Lower East Side,2008,"$1,938,293,000 ","31,275","$61,976.00","$68,214.37",68214.36747,147835.95,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.797261905,0.87751253,0.797261905,0.87751253,0.84,0.011865387,,,,,,,1395,green,98,44541.41962,64579.99543,0.890607641,1.042492584
10009,Manhattan,Lower East Side,2009,"$1,948,369,000 ","31,165","$62,518.00","$69,087.27",69087.27308,128610.46,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.723452381,0.799471388,0.723452381,0.799471388,0.77,0.026676742,,,,,,,1345,green,98,43818.55709,64797.35987,0.83252179,0.960932841
10009,Manhattan,Lower East Side,2010,"$1,973,542,000 ","31,587","$62,480.00","$67,957.95",67957.95287,143538.7,,,,,,,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.658392857,0.71611765,0.658392857,0.71611765,0.69,0.011865387,,,,,,,1288,green,98,44081.30464,64251.15544,0.791133741,0.921456724
10009,Manhattan,Lower East Side,2011,"$2,136,297,000 ","32,080","$66,593.00","$70,185.62",70185.6215,144768.67,"$55,316.00 ","$83,700.00 ",$946.83 ,59.30%,4.80%,35.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.676309524,0.712795703,0.676309524,0.712795703,0.64,0.026676742,,,,,,,1295,green,98,43502.16391,62963.96339,0.749871815,0.846616676
10009,Manhattan,Lower East Side,2012,"$2,232,308,000 ","31,920","$69,934.00","$72,190.86",72190.8569,158373.46,"$59,034.00 ","$86,419.00 ",$985.25 ,60.30%,5%,34.70%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.70375,0.726460885,0.70375,0.726460885,0.66,0.013174253,,,,,,,1335,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10009,Manhattan,Lower East Side,2013,"$2,299,944,000 ","32,170","$71,493.00","$72,709.52",72709.52489,153737.22,"$59,929.00 ","$85,508.00 ","$1,049.00 ",61.20%,4.70%,34%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.749285714,0.76203556,0.749285714,0.76203556,0.72,0.018827963,2,0,24,305,4,7,1239,green,98,43815.08331,64311.00676,0.775961819,0.83549439
10009,Manhattan,Lower East Side,2014,"$2,580,470,000 ","33,310","$77,468.00","$77,545.47",77545.468,170258.76,"$61,154.00 ","$86,010.00 ","$1,117.50 ",62%,4%,33.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.798214286,0.7990125,0.798214286,0.7990125,0.83,0.019464196,5,0,35,340,10,20,1222,green,98,44754.1094,66383.317,0.834928415,0.869141886
10009,Manhattan,Lower East Side,2015,"$2,686,039,000 ","33,710","$79,681.00","$79,681.00",79681,177571,"$59,090.00 ","$85,207.00 ","$1,233.33 ",61.30%,3.70%,34.90%,Y,1,1 Av,1,L,34,5,20.739,0.6,40.726399,-73.978631,"10010, 10003, 10002",0.880952381,0.880952381,0.880952381,0.880952381,0.94,0.011865387,12,2,24,317,4,10,1191,blue,65,46874.6,69680,0.890887346,0.913241778
10010,Manhattan,Gramercy Park and Murray Hill,2001,"$1,722,983,000 ","12,524","$137,574.00","$184,042.94",184042.9422,162416.49,,,,,,,Y,4,"23 St, 23 St, 28 St, 23 St",5,"R, W, F, M, 6",3,1,9.821,0.4,40.739065,-73.982255,"10016, 10001, 10011, 10003, 10009",,0,0,0,0,0.01649405,,,,,,,,green,98,52061.08675,80382.83593,0,0
