ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
11422,Queens,Southeast Queens,2011,"$692,049,000 ","15,474",44723,47135.75827,48021.6,"$82,525.00 ","$91,175.00 ",$262.33 ,66.80%,5.20%,27.90%,Y,,,,,2,0,2.81,2,40.66006,-73.736012,"11413, 11411",0.128407237,0.128407237,0.135334671,0.135334671,0.14,0.246023557,,,495,17,30,1,9
11422,Queens,Southeast Queens,2012,"$706,057,000 ","15,600",45260,46720.59632,47452.99,"$85,151.00 ","$92,591.00 ",$258.42 ,65.90%,5.50%,28.60%,Y,,,,,2,0,2.81,2,40.66006,-73.736012,"11413, 11411",0.125667387,0.125667387,0.129722829,0.129722829,0.13,0.246023557,,,543,17,30,5,5
11422,Queens,Southeast Queens,2013,"$725,787,000 ","15,860",45762,46540.68619,47124.96,"$84,824.00 ","$93,330.00 ",$265.83 ,66.50%,5.40%,28.20%,Y,,,,,2,0,2.81,2,40.66006,-73.736012,"11413, 11411",0.127560373,0.127560373,0.12973094,0.12973094,0.13,0.246023557,0,0,503,17,52,3,0
11422,Queens,Southeast Queens,2014,"$753,867,000 ","16,090",46853,46899.853,47636.09,"$83,631.00 ","$92,001.00 ",$278.42 ,65.10%,4.50%,30.30%,Y,,,,,2,0,2.81,2,40.66006,-73.736012,"11413, 11411",0.125764122,0.125764122,0.125889886,0.125889886,0.14,0.246023557,0,0,515,22,58,2,3
11422,Queens,Southeast Queens,2015,"$796,267,000 ","16,500",48259,48259,48965,"$84,955.00 ","$92,702.00 ",$283.00 ,65%,4.50%,30.50%,Y,,,,,2,0,2.81,2,40.66006,-73.736012,"11413, 11411",0.131403553,0.131403553,0.131403553,0.131403553,0.14,0.246023557,1,0,496,16,63,0,2
11423,Queens,Jamaica,2001,"$469,767,000 ","11,205",41925,56086.18164,62063.52,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",,,,,,0.068028744,,,,30,59,4,21
11423,Queens,Jamaica,2002,"$475,905,000 ","11,174",42590,56078.54474,62101.66,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",,,,,,0.068028744,,,,27,41,3,21
11423,Queens,Jamaica,2004,"$506,832,000 ","13,002",38981,48853.53493,51540.22,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.119459122,,0.149713973,,,0.068028744,,,,40,56,9,37
11423,Queens,Jamaica,2005,"$512,298,000 ","12,827",39939,48408.28152,51542.96,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.139545183,0.139545183,0.169136496,0.169136496,0.19,0.068028744,,,,38,71,24,44
11423,Queens,Jamaica,2006,"$540,554,000 ","13,188",40988,48139.27099,52071.99,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.169050046,0.169050046,0.198544598,0.198544598,0.23,0.193107638,,,611,67,76,15,28
11423,Queens,Jamaica,2007,"$583,079,000 ","14,273",40852,46672.70696,50167.13,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.17557037,0.17557037,0.200586126,0.200586126,0.22,0.193107638,,,488,30,68,26,20
11423,Queens,Jamaica,2008,"$587,909,000 ","13,942",42168,46412.53787,50611.82,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.165617233,0.165617233,0.182287898,0.182287898,0.2,0.193107638,,,516,25,66,10,13
11423,Queens,Jamaica,2009,"$589,830,000 ","14,062",41945,46352.50119,50232.57,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.142713916,0.142713916,0.157710024,0.157710024,0.18,0.193107638,,,550,17,53,9,7
11423,Queens,Jamaica,2010,"$608,464,000 ","14,330",42461,46183.781,50021.51,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.145893888,0.145893888,0.158685179,0.158685179,0.18,0.193107638,,,512,19,61,11,8
11423,Queens,Jamaica,2011,"$623,483,000 ","14,578",42769,45076.34205,48815.09,"$57,751.00 ","$76,616.00 ",$270.33 ,58.40%,7.90%,33.70%,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.135833611,0.135833611,0.14316169,0.14316169,0.16,0.193107638,,,514,13,47,6,3
11423,Queens,Jamaica,2012,"$667,208,000 ","14,750",45234,46693.75727,48824.62,"$61,948.00 ","$81,289.00 ",$270.92 ,58.80%,7.50%,33.70%,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.135370506,0.135370506,0.13973908,0.13973908,0.16,0.193107638,,,599,9,63,6,8
11423,Queens,Jamaica,2013,"$650,266,000 ","14,870",43730,44474.10968,48566.58,"$60,892.00 ","$81,033.00 ",$281.25 ,57.60%,8.30%,34.10%,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.141541536,0.141541536,0.143950007,0.143950007,0.16,0.193107638,0,0,567,15,50,4,4
11423,Queens,Jamaica,2014,"$692,400,000 ","15,050",46007,46053.007,49909.11,"$60,161.00 ","$78,204.00 ",$298.17 ,57.80%,8.40%,33.80%,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.150649463,0.150649463,0.150800112,0.150800112,0.17,0.193107638,,,470,14,52,7,6
11423,Queens,Jamaica,2015,"$725,670,000 ","15,190",47773,47773,51324.38,"$62,179.00 ","$80,672.00 ",$307.83 ,59%,8%,33%,N,,,,,4,0,7.113,1.4,40.715606,-73.768471,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.155446507,0.155446507,0.155446507,0.155446507,0.17,0.193107638,,,503,10,80,3,5
11426,Queens,Southeast Queens,2001,"$370,121,000 ","6,393",57895,77450.43497,67903.41,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",,,,,,0.021773297,,,,32,36,2,6
11426,Queens,Southeast Queens,2002,"$371,369,000 ","6,357",58419,76920.69747,67412.76,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",,,,,,0.021773297,,,,39,41,3,13
11426,Queens,Southeast Queens,2004,"$387,064,000 ","7,903",48977,61381.17494,54739.81,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.145459546,,0.182299403,,,0.021773297,,,,59,43,5,16
11426,Queens,Southeast Queens,2005,"$403,462,000 ","7,805",51693,62654.78096,55733.34,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.169065266,0.169065266,0.204916472,0.204916472,0.2,0.021773297,,,,47,60,9,21
11426,Queens,Southeast Queens,2006,"$431,291,000 ","8,069",53450,62775.5449,56108.65,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.199303316,0.199303316,0.234076226,0.234076226,0.23,0.232043603,,,248,52,48,6,18
11426,Queens,Southeast Queens,2007,"$471,211,000 ","8,642",54526,62295.01664,54340.19,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.196064368,0.196064368,0.224000166,0.224000166,0.22,0.232043603,,,213,38,40,11,16
11426,Queens,Southeast Queens,2008,"$477,172,000 ","8,450",56470,62154.14565,55766.2,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.180035863,0.180035863,0.198157876,0.198157876,0.2,0.232043603,,,210,31,41,2,12
11426,Queens,Southeast Queens,2009,"$468,607,000 ","8,370",55986,61868.90289,55372.42,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.160147286,0.160147286,0.17697526,0.17697526,0.18,0.232043603,,,206,21,48,5,6
11426,Queens,Southeast Queens,2010,"$477,904,000 ","8,409",56832,61814.76276,55154.93,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.164767766,0.164767766,0.17921383,0.17921383,0.18,0.232043603,,,191,25,55,4,3
11426,Queens,Southeast Queens,2011,"$504,462,000 ","9,032",55853,58866.20992,54258.87,"$78,151.00 ","$93,152.00 ",$325.25 ,61.50%,5.60%,32.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.16164192,0.16164192,0.17036233,0.17036233,0.16,0.232043603,,,221,22,42,4,9
11426,Queens,Southeast Queens,2012,"$512,445,000 ","8,920",57449,59302.95047,54270.37,"$78,415.00 ","$93,951.00 ",$319.17 ,60.60%,5.70%,33.50%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.159524596,0.159524596,0.164672653,0.164672653,0.16,0.232043603,,,202,19,54,11,10
11426,Queens,Southeast Queens,2013,"$523,875,000 ","9,180",57067,58038.05207,53982.96,"$82,301.00 ","$99,850.00 ",$329.08 ,60.20%,5.90%,33.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.163762386,0.163762386,0.166548967,0.166548967,0.16,0.232043603,0,0,191,19,42,4,5
11426,Queens,Southeast Queens,2014,"$540,356,000 ","9,070",59576,59635.576,55216.91,"$77,917.00 ","$96,119.00 ",$349.67 ,59.70%,5.10%,35.10%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.167664845,0.167664845,0.16783251,0.16783251,0.16,0.232043603,1,0,185,19,46,7,4
11426,Queens,Southeast Queens,2015,"$569,266,000 ","9,290",61277,61277,57047.75,"$77,146.00 ","$90,998.00 ",$355.75 ,59.60%,3.70%,36.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.167819413,0.167819413,0.167819413,0.167819413,0.17,0.232043603,1,0,214,13,48,1,2
11427,Queens,Southeast Queens,2001,"$433,532,000 ","8,528",50836,68007.08718,75231.87,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",,,,,,0.040635676,,,,17,34,14,104
11427,Queens,Southeast Queens,2002,"$443,369,000 ","8,616",51459,67756.4178,74341.01,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",,,,,,0.040635676,,,,18,39,2,5
11427,Queens,Southeast Queens,2004,"$461,145,000 ","10,369",44473,55736.468,59888.79,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.14435242,,0.18091188,,,0.040635676,,,,19,40,5,7
11427,Queens,Southeast Queens,2005,"$483,144,000 ","10,401",46452,56302.39849,60180.25,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.160497635,0.160497635,0.194532029,0.194532029,0.21,0.040635676,,,,33,51,4,15
11427,Queens,Southeast Queens,2006,"$516,833,000 ","10,613",48698,57194.45249,60587.5,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.187899983,0.187899983,0.220683327,0.220683327,0.24,0.210506101,,,342,33,47,8,22
11427,Queens,Southeast Queens,2007,"$559,043,000 ","11,372",49160,56164.45399,59127.14,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.189508726,0.189508726,0.216510458,0.216510458,0.24,0.210506101,,,306,30,43,4,7
11427,Queens,Southeast Queens,2008,"$561,916,000 ","11,024",50972,56102.7291,59988.49,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.176702034,0.176702034,0.194488471,0.194488471,0.22,0.210506101,,,305,11,84,2,8
11427,Queens,Southeast Queens,2009,"$558,577,000 ","11,023",50674,55998.72799,59060.46,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.157434334,0.157434334,0.173977236,0.173977236,0.2,0.210506101,,,291,11,31,2,1
11427,Queens,Southeast Queens,2010,"$576,151,000 ","11,194",51470,55982.64779,58880,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.156640851,0.156640851,0.170374385,0.170374385,0.19,0.210506101,,,317,10,40,1,3
11427,Queens,Southeast Queens,2011,"$601,664,000 ","11,553",52079,54888.60664,57695.69,"$69,753.00 ","$84,788.00 ",$302.50 ,61.10%,4.50%,34.40%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.146862324,0.146862324,0.15478539,0.15478539,0.18,0.210506101,,,268,18,36,0,0
11427,Queens,Southeast Queens,2012,"$603,115,000 ","11,210",53802,55538.25725,58390.84,"$70,438.00 ","$87,240.00 ",$299.33 ,60.10%,4.70%,35.20%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.14576397,0.14576397,0.150467954,0.150467954,0.18,0.210506101,,,278,11,49,3,2
11427,Queens,Southeast Queens,2013,"$621,771,000 ","11,490",54114,55034.80382,57326.34,"$70,108.00 ","$85,446.00 ",$320.83 ,58.30%,4.90%,36.80%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.152805135,0.152805135,0.155405267,0.155405267,0.18,0.210506101,0,0,281,12,54,2,2
11427,Queens,Southeast Queens,2014,"$646,678,000 ","11,510",56184,56240.184,59218.56,"$69,847.00 ","$85,937.00 ",$342.33 ,56.80%,4.30%,38.90%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.154202984,0.154202984,0.154357187,0.154357187,0.18,0.210506101,,,243,4,70,3,5
11427,Queens,Southeast Queens,2015,"$681,026,000 ","11,700",58207,58207,60854.2,"$66,007.00 ","$83,020.00 ",$346.83 ,55.30%,4.60%,40.10%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.158446178,0.158446178,0.158446178,0.158446178,0.19,0.210506101,,,244,5,54,0,0
11428,Queens,Southeast Queens,2001,"$312,695,000 ","7,803",40074,53609.96167,62454.99,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,,,,,0.045317688,,,,9,49,1,2
11428,Queens,Southeast Queens,2002,"$315,572,000 ","7,699",40989,53970.49708,62586.04,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,,,,,0.045317688,,,,12,38,1,3
11428,Queens,Southeast Queens,2004,"$329,059,000 ","8,877",37069,46457.29166,52349.52,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.12458922,,0.156143347,,,0.045317688,,,,20,47,5,10
11428,Queens,Southeast Queens,2005,"$336,811,000 ","8,736",38554,46729.58476,52725.02,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.147846983,0.147846983,0.179198737,0.179198737,0.18,0.045317688,,,,24,49,4,10
11428,Queens,Southeast Queens,2006,"$355,928,000 ","8,921",39898,46859.09617,52956.96,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.179451442,0.179451442,0.210760749,0.210760749,0.21,0.216373831,,,285,23,48,6,10
11428,Queens,Southeast Queens,2007,"$379,039,000 ","9,808",38646,44152.38992,51726.19,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.180008626,0.180008626,0.205656757,0.205656757,0.21,0.216373831,,,295,12,53,13,16
11428,Queens,Southeast Queens,2008,"$390,012,000 ","9,216",42319,46578.7372,51802.46,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.165686901,0.165686901,0.182364579,0.182364579,0.19,0.216373831,,,268,13,49,4,11
11428,Queens,Southeast Queens,2009,"$394,730,000 ","9,284",42517,46984.60587,51878.44,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.145539201,0.145539201,0.160832185,0.160832185,0.16,0.216373831,,,274,13,35,4,6
11428,Queens,Southeast Queens,2010,"$399,753,000 ","9,404",42509,46235.98941,51834.25,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.144491048,0.144491048,0.157159344,0.157159344,0.16,0.216373831,,,254,5,34,2,1
11428,Queens,Southeast Queens,2011,"$433,963,000 ","10,130",42839,45150.11847,50200.91,"$73,794.00 ","$85,282.00 ",$278.58 ,66.60%,5.70%,27.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.137207885,0.137207885,0.144610104,0.144610104,0.15,0.216373831,,,269,6,34,4,4
11428,Queens,Southeast Queens,2012,"$424,627,000 ","9,860",43066,44455.79322,50665.94,"$69,758.00 ","$81,801.00 ",$271.58 ,63.40%,6.90%,29.80%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.133815898,0.133815898,0.138134303,0.138134303,0.15,0.216373831,,,263,7,45,1,14
11428,Queens,Southeast Queens,2013,"$425,926,000 ","9,880",43110,43843.55976,49698.78,"$69,330.00 ","$81,239.00 ",$286.83 ,60.50%,6.60%,32.90%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.139095103,0.139095103,0.141461945,0.141461945,0.15,0.216373831,0,0,263,6,35,4,0
11428,Queens,Southeast Queens,2014,"$449,477,000 ","9,910",45356,45401.356,50846.3,"$68,077.00 ","$77,377.00 ",$307.58 ,59.30%,5.90%,34.70%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.142662184,0.142662184,0.142804846,0.142804846,0.15,0.216373831,1,0,271,4,39,2,2
11428,Queens,Southeast Queens,2015,"$466,530,000 ","9,940",46935,46935,52500.75,"$67,151.00 ","$75,806.00 ",$314.42 ,57.80%,5.60%,36.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.146123673,0.146123673,0.146123673,0.146123673,0.16,0.216373831,1,0,283,6,49,4,2
11429,Queens,Southeast Queens,2001,"$368,345,000 ","10,207",36087,48276.2561,59029.02,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,,,,,0.052840084,,,,18,26,2,12
11429,Queens,Southeast Queens,2002,"$381,283,000 ","10,124",37661,49588.49668,59201.51,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,,,,,0.052840084,,,,21,32,6,8
11429,Queens,Southeast Queens,2004,"$396,306,000 ","11,437",34651,43426.89615,50379.01,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.107779628,,0.135076469,,,0.052840084,,,,27,31,5,31
11429,Queens,Southeast Queens,2005,"$401,490,000 ","11,178",35918,43534.60667,50560.16,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.129716807,0.129716807,0.157223959,0.157223959,0.17,0.052840084,,,,33,47,13,19
11429,Queens,Southeast Queens,2006,"$420,932,000 ","11,308",37224,43718.55722,50592.98,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.157843496,0.157843496,0.185382815,0.185382815,0.2,0.223179446,,,471,26,27,5,16
11429,Queens,Southeast Queens,2007,"$447,527,000 ","12,240",36563,41772.59827,48515.07,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.165599289,0.165599289,0.189194338,0.189194338,0.2,0.223179446,,,454,30,30,11,21
11429,Queens,Southeast Queens,2008,"$459,356,000 ","11,885",38650,42540.42375,49638.35,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.157150128,0.157150128,0.172968513,0.172968513,0.18,0.223179446,,,417,21,29,4,11
11429,Queens,Southeast Queens,2009,"$477,098,000 ","12,178",39177,43293.64499,50099.16,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.133596604,0.133596604,0.147634682,0.147634682,0.16,0.223179446,,,452,7,35,6,3
11429,Queens,Southeast Queens,2010,"$487,705,000 ","12,235",39861,43355.82521,49488.14,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.136236975,0.136236975,0.148181593,0.148181593,0.16,0.223179446,,,490,4,39,2,6
11429,Queens,Southeast Queens,2011,"$496,960,000 ","12,479",39824,41972.46243,47984.61,"$75,587.00 ","$84,655.00 ",$244.58 ,59.30%,7.70%,32.90%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.124419485,0.124419485,0.131131784,0.131131784,0.15,0.223179446,,,454,8,30,4,3
11429,Queens,Southeast Queens,2012,"$503,613,000 ","12,640",39843,41128.78302,48142.03,"$70,478.00 ","$82,415.00 ",$242.50 ,56.90%,9.50%,33.50%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.12218698,0.12218698,0.126130105,0.126130105,0.14,0.223179446,,,521,7,38,1,0
11429,Queens,Southeast Queens,2013,"$516,711,000 ","12,740",40558,41248.13493,47174.08,"$68,890.00 ","$83,891.00 ",$250.50 ,56.10%,10.10%,33.70%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.125683164,0.125683164,0.127821789,0.127821789,0.14,0.223179446,0,0,432,6,34,0,4
11429,Queens,Southeast Queens,2014,"$540,886,000 ","13,060",41415,41456.415,48419.17,"$71,208.00 ","$83,725.00 ",$264.00 ,55.70%,11.20%,33.10%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.133025971,0.133025971,0.133158997,0.133158997,0.15,0.223179446,,,401,14,40,8,0
11429,Queens,Southeast Queens,2015,"$563,820,000 ","13,190",42746,42746,49937.6,"$68,684.00 ","$82,902.00 ",$275.58 ,56.30%,11.60%,32%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.139071653,0.139071653,0.139071653,0.139071653,0.15,0.223179446,,,393,12,53,1,5
11432,Queens,Jamaica,2001,"$856,243,000 ","19,378",44186,59110.88902,58933.63,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,,,,,0.089020198,,,,58,156,21,10
11432,Queens,Jamaica,2002,"$845,348,000 ","18,945",44621,58752.77636,58746.52,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,,,,,0.089020198,,,,62,150,27,43
11432,Queens,Jamaica,2004,"$887,114,000 ","22,696",39087,48986.38105,48623.56,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.142709307,,0.178852623,,,0.089020198,,,,83,160,27,36
11432,Queens,Jamaica,2005,"$939,741,000 ","22,827",41168,49897.89764,48808.26,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.168370624,0.168370624,0.204074528,0.204074528,0.18,0.089020198,,,,80,186,62,69
11432,Queens,Jamaica,2006,"$968,936,000 ","23,107",41933,49249.14732,49275.57,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.206106111,0.206106111,0.24206592,0.24206592,0.21,0.170283389,,,1754,76,216,68,92
11432,Queens,Jamaica,2007,"$1,065,538,000 ","25,367",42005,47989.98962,47402.18,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.207671495,0.207671495,0.237261109,0.237261109,0.21,0.170283389,,,1577,60,198,75,61
11432,Queens,Jamaica,2008,"$1,071,028,000 ","24,626",43492,47869.80879,47345.07,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.196736701,0.196736701,0.216539783,0.216539783,0.19,0.170283389,,,1450,45,219,19,26
11432,Queens,Jamaica,2009,"$1,035,054,000 ","24,980",41435,45788.91136,47037.1,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.172796793,0.172796793,0.190953953,0.190953953,0.17,0.170283389,,,1348,28,202,16,12
11432,Queens,Jamaica,2010,"$1,089,610,000 ","25,708",42384,46100.03,46670.24,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.174088318,0.174088318,0.189351564,0.189351564,0.17,0.170283389,,,1361,22,188,12,4
11432,Queens,Jamaica,2011,"$1,097,124,000 ","26,274",41757,44009.74572,45858.64,"$49,929.00 ","$69,479.00 ",$327.17 ,56.70%,7.30%,36.10%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.164493389,0.164493389,0.173367632,0.173367632,0.15,0.170283389,,,1349,40,167,13,11
11432,Queens,Jamaica,2012,"$1,149,667,000 ","27,020",42549,43922.10899,46037.75,"$50,130.00 ","$69,603.00 ",$330.00 ,55.70%,8%,36.30%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.164940076,0.164940076,0.170262897,0.170262897,0.15,0.170283389,,,1382,41,189,17,8
