Zip Code,Filing Year,Job Type,Count
11358,2015,A1,23
11358,2015,A2,135
11358,2015,DM,20
11358,2015,NB,23
11358,2016,A1,37
11358,2016,A2,176
11358,2016,DM,22
11358,2016,NB,31
11358,2017,A1,31
11358,2017,A2,179
11358,2017,DM,19
11358,2017,NB,37
11358,1989,A1,9
11358,1989,A2,21
11358,1989,DM,8
11358,1989,NB,2
11360,1990,A1,20
11360,1990,A2,17
11360,1990,DM,1
11360,1990,NB,3
11360,1991,A1,16
11360,1991,A2,20
11360,1991,DM,0
11360,1991,NB,5
11360,1992,A1,17
11360,1992,A2,12
11360,1992,DM,2
11360,1992,NB,17
11360,1993,A1,10
11360,1993,A2,33
11360,1993,DM,1
11360,1993,NB,4
11360,1994,A1,15
11360,1994,A2,48
11360,1994,DM,3
11360,1994,NB,8
11360,1995,A1,9
11360,1995,A2,43
11360,1995,DM,2
11360,1995,NB,6
11360,1996,A1,11
11360,1996,A2,44
11360,1996,DM,1
11360,1996,NB,4
11360,1997,A1,7
11360,1997,A2,24
11360,1997,DM,0
11360,1997,NB,3
11360,1998,A1,14
11360,1998,A2,29
11360,1998,DM,1
11360,1998,NB,5
11360,1999,A1,11
11360,1999,A2,35
11360,1999,DM,2
11360,1999,NB,11
11360,2000,A1,11
11360,2000,A2,33
11360,2000,DM,1
11360,2000,NB,10
11360,2001,A1,19
11360,2001,A2,36
11360,2001,DM,7
11360,2001,NB,10
11360,2002,A1,15
11360,2002,A2,30
11360,2002,DM,4
11360,2002,NB,9
11360,2003,A1,28
11360,2003,A2,54
11360,2003,DM,7
11360,2003,NB,11
11360,2004,A1,20
11360,2004,A2,40
11360,2004,DM,5
11360,2004,NB,13
11360,2005,A1,27
11360,2005,A2,45
11360,2005,DM,12
11360,2005,NB,23
11360,2006,A1,25
11360,2006,A2,57
11360,2006,DM,9
11360,2006,NB,17
11360,2007,A1,14
11360,2007,A2,51
11360,2007,DM,6
11360,2007,NB,7
11360,2008,A1,8
11360,2008,A2,40
11360,2008,DM,7
11360,2008,NB,8
11360,2009,A1,11
11360,2009,A2,55
11360,2009,DM,1
11360,2009,NB,7
11360,2010,A1,12
11360,2010,A2,52
11360,2010,DM,3
11360,2010,NB,3
11360,2011,A1,11
11360,2011,A2,56
11360,2011,DM,3
11360,2011,NB,1
11360,2012,A1,11
11360,2012,A2,56
11360,2012,DM,0
11360,2012,NB,3
11360,2013,A1,9
11360,2013,A2,61
11360,2013,DM,6
11360,2013,NB,9
11360,2014,A1,8
11360,2014,A2,70
11360,2014,DM,2
11360,2014,NB,5
11360,2015,A1,12
11360,2015,A2,54
11360,2015,DM,7
11360,2015,NB,3
11360,2016,A1,15
11360,2016,A2,69
11360,2016,DM,2
11360,2016,NB,8
11360,2017,A1,12
11360,2017,A2,61
11360,2017,DM,5
11360,2017,NB,9
11360,1989,A1,2
11360,1989,A2,5
11360,1989,DM,0
11360,1989,NB,0
11361,1990,A1,27
11361,1990,A2,53
11361,1990,DM,8
11361,1990,NB,6
11361,1991,A1,21
11361,1991,A2,70
11361,1991,DM,3
11361,1991,NB,11
11361,1992,A1,17
11361,1992,A2,42
11361,1992,DM,0
11361,1992,NB,6
11361,1993,A1,19
11361,1993,A2,47
11361,1993,DM,5
11361,1993,NB,8
11361,1994,A1,32
11361,1994,A2,39
11361,1994,DM,0
11361,1994,NB,16
11361,1995,A1,19
11361,1995,A2,51
11361,1995,DM,7
11361,1995,NB,25
11361,1996,A1,26
11361,1996,A2,74
11361,1996,DM,6
11361,1996,NB,13
11361,1997,A1,26
11361,1997,A2,57
11361,1997,DM,3
11361,1997,NB,7
11361,1998,A1,34
11361,1998,A2,91
11361,1998,DM,19
11361,1998,NB,24
11361,1999,A1,32
11361,1999,A2,74
11361,1999,DM,18
11361,1999,NB,24
11361,2000,A1,46
11361,2000,A2,70
11361,2000,DM,7
11361,2000,NB,25
11361,2001,A1,39
11361,2001,A2,95
11361,2001,DM,18
11361,2001,NB,15
11361,2002,A1,54
11361,2002,A2,104
11361,2002,DM,23
11361,2002,NB,34
11361,2003,A1,51
11361,2003,A2,106
11361,2003,DM,35
11361,2003,NB,68
11361,2004,A1,57
11361,2004,A2,102
11361,2004,DM,39
11361,2004,NB,80
11361,2005,A1,76
11361,2005,A2,121
11361,2005,DM,32
11361,2005,NB,54
11361,2006,A1,46
11361,2006,A2,115
11361,2006,DM,25
11361,2006,NB,38
11361,2007,A1,26
11361,2007,A2,138
11361,2007,DM,27
11361,2007,NB,43
11361,2008,A1,22
11361,2008,A2,103
11361,2008,DM,22
11361,2008,NB,26
11361,2009,A1,28
11361,2009,A2,133
11361,2009,DM,22
11361,2009,NB,27
11361,2010,A1,21
11361,2010,A2,113
11361,2010,DM,7
11361,2010,NB,18
11361,2011,A1,25
11361,2011,A2,105
11361,2011,DM,8
11361,2011,NB,11
11361,2012,A1,26
11361,2012,A2,140
11361,2012,DM,12
11361,2012,NB,20
11361,2013,A1,20
11361,2013,A2,138
11361,2013,DM,11
11361,2013,NB,13
11361,2014,A1,25
11361,2014,A2,128
11361,2014,DM,14
11361,2014,NB,9
11361,2015,A1,28
11361,2015,A2,160
11361,2015,DM,25
11361,2015,NB,33
11361,2016,A1,21
11361,2016,A2,154
11361,2016,DM,16
11361,2016,NB,27
11361,2017,A1,31
11361,2017,A2,144
11361,2017,DM,15
11361,2017,NB,26
11361,1989,A1,10
11361,1989,A2,29
11361,1989,DM,14
11361,1989,NB,2
11362,1990,A1,22
11362,1990,A2,26
11362,1990,DM,2
11362,1990,NB,5
11362,1991,A1,16
11362,1991,A2,33
11362,1991,DM,1
11362,1991,NB,4
11362,1992,A1,18
11362,1992,A2,36
11362,1992,DM,2
11362,1992,NB,5
11362,1993,A1,13
11362,1993,A2,20
11362,1993,DM,3
11362,1993,NB,3
11362,1994,A1,18
11362,1994,A2,34
11362,1994,DM,0
11362,1994,NB,4
11362,1995,A1,13
11362,1995,A2,30
11362,1995,DM,1
11362,1995,NB,4
11362,1996,A1,17
11362,1996,A2,43
11362,1996,DM,4
11362,1996,NB,6
11362,1997,A1,22
11362,1997,A2,41
11362,1997,DM,1
11362,1997,NB,7
11362,1998,A1,25
11362,1998,A2,40
11362,1998,DM,3
11362,1998,NB,13
11362,1999,A1,29
11362,1999,A2,44
11362,1999,DM,7
11362,1999,NB,9
11362,2000,A1,15
11362,2000,A2,35
11362,2000,DM,5
11362,2000,NB,8
11362,2001,A1,36
11362,2001,A2,59
11362,2001,DM,14
11362,2001,NB,10
11362,2002,A1,30
11362,2002,A2,31
11362,2002,DM,10
11362,2002,NB,20
11362,2003,A1,35
11362,2003,A2,61
11362,2003,DM,14
11362,2003,NB,25
11362,2004,A1,39
11362,2004,A2,49
11362,2004,DM,24
11362,2004,NB,26
11362,2005,A1,50
11362,2005,A2,71
11362,2005,DM,37
11362,2005,NB,58
11362,2006,A1,43
11362,2006,A2,50
11362,2006,DM,41
11362,2006,NB,49
11362,2007,A1,38
11362,2007,A2,55
11362,2007,DM,19
11362,2007,NB,30
11362,2008,A1,27
11362,2008,A2,68
11362,2008,DM,20
11362,2008,NB,28
11362,2009,A1,17
11362,2009,A2,49
11362,2009,DM,20
11362,2009,NB,23
11362,2010,A1,17
11362,2010,A2,61
11362,2010,DM,21
11362,2010,NB,17
11362,2011,A1,18
11362,2011,A2,51
11362,2011,DM,10
11362,2011,NB,17
11362,2012,A1,17
11362,2012,A2,63
11362,2012,DM,9
11362,2012,NB,12
11362,2013,A1,23
11362,2013,A2,59
11362,2013,DM,9
11362,2013,NB,21
11362,2014,A1,18
11362,2014,A2,81
11362,2014,DM,5
11362,2014,NB,8
11362,2015,A1,22
11362,2015,A2,85
11362,2015,DM,20
11362,2015,NB,20
11362,2016,A1,13
11362,2016,A2,83
11362,2016,DM,13
11362,2016,NB,22
11362,2017,A1,14
11362,2017,A2,76
11362,2017,DM,6
11362,2017,NB,7
11362,1989,A1,6
11362,1989,A2,8
11362,1989,DM,0
11362,1989,NB,1
11363,1990,A1,13
11363,1990,A2,13
11363,1990,DM,1
11363,1990,NB,3
11363,1991,A1,7
11363,1991,A2,7
11363,1991,DM,1
11363,1991,NB,2
11363,1992,A1,8
11363,1992,A2,8
11363,1992,DM,0
11363,1992,NB,1
11363,1993,A1,4
11363,1993,A2,10
11363,1993,DM,0
11363,1993,NB,0
11363,1994,A1,12
11363,1994,A2,16
11363,1994,DM,1
11363,1994,NB,2
11363,1995,A1,8
11363,1995,A2,11
11363,1995,DM,0
11363,1995,NB,6
11363,1996,A1,9
11363,1996,A2,19
11363,1996,DM,3
11363,1996,NB,9
11363,1997,A1,7
11363,1997,A2,8
11363,1997,DM,2
11363,1997,NB,4
11363,1998,A1,10
11363,1998,A2,18
11363,1998,DM,0
11363,1998,NB,3
11363,1999,A1,9
11363,1999,A2,13
11363,1999,DM,0
11363,1999,NB,3
11363,2000,A1,9
11363,2000,A2,24
11363,2000,DM,1
11363,2000,NB,3
11363,2001,A1,10
11363,2001,A2,20
11363,2001,DM,2
11363,2001,NB,10
11363,2002,A1,12
11363,2002,A2,22
11363,2002,DM,0
11363,2002,NB,11
11363,2003,A1,6
11363,2003,A2,38
11363,2003,DM,6
11363,2003,NB,7
11363,2004,A1,17
11363,2004,A2,31
11363,2004,DM,4
11363,2004,NB,6
11363,2005,A1,14
11363,2005,A2,23
11363,2005,DM,15
11363,2005,NB,19
11363,2006,A1,15
11363,2006,A2,25
11363,2006,DM,9
11363,2006,NB,13
11363,2007,A1,11
11363,2007,A2,28
11363,2007,DM,10
11363,2007,NB,12
11363,2008,A1,7
11363,2008,A2,20
11363,2008,DM,5
11363,2008,NB,5
11363,2009,A1,8
11363,2009,A2,30
11363,2009,DM,2
11363,2009,NB,4
11363,2010,A1,6
11363,2010,A2,27
11363,2010,DM,2
11363,2010,NB,2
11363,2011,A1,12
11363,2011,A2,34
11363,2011,DM,0
11363,2011,NB,1
11363,2012,A1,1
11363,2012,A2,24
11363,2012,DM,1
11363,2012,NB,1
11363,2013,A1,5
11363,2013,A2,32
11363,2013,DM,2
11363,2013,NB,3
11363,2014,A1,10
11363,2014,A2,46
11363,2014,DM,1
11363,2014,NB,4
11363,2015,A1,8
11363,2015,A2,56
11363,2015,DM,4
11363,2015,NB,2
11363,2016,A1,4
11363,2016,A2,41
11363,2016,DM,5
11363,2016,NB,5
11363,2017,A1,3
11363,2017,A2,47
11363,2017,DM,5
11363,2017,NB,8
11363,1989,A1,2
11363,1989,A2,4
11363,1989,DM,0
11363,1989,NB,0
11364,1990,A1,31
11364,1990,A2,17
11364,1990,DM,1
11364,1990,NB,7
11364,1991,A1,21
11364,1991,A2,29
11364,1991,DM,0
11364,1991,NB,4
11364,1992,A1,16
11364,1992,A2,37
11364,1992,DM,0
11364,1992,NB,6
11364,1993,A1,18
11364,1993,A2,26
11364,1993,DM,0
11364,1993,NB,2
11364,1994,A1,13
11364,1994,A2,34
11364,1994,DM,0
11364,1994,NB,5
11364,1995,A1,24
11364,1995,A2,45
11364,1995,DM,0
11364,1995,NB,4
11364,1996,A1,16
11364,1996,A2,48
11364,1996,DM,1
11364,1996,NB,11
11364,1997,A1,21
11364,1997,A2,39
11364,1997,DM,3
11364,1997,NB,14
11364,1998,A1,30
11364,1998,A2,58
11364,1998,DM,1
11364,1998,NB,8
11364,1999,A1,37
11364,1999,A2,50
11364,1999,DM,0
11364,1999,NB,8
11364,2000,A1,36
11364,2000,A2,74
11364,2000,DM,3
11364,2000,NB,10
11364,2001,A1,32
11364,2001,A2,58
11364,2001,DM,3
11364,2001,NB,11
11364,2002,A1,47
11364,2002,A2,78
11364,2002,DM,5
11364,2002,NB,13
11364,2003,A1,58
11364,2003,A2,67
11364,2003,DM,9
11364,2003,NB,18
11364,2004,A1,67
11364,2004,A2,49
11364,2004,DM,8
11364,2004,NB,20
11364,2005,A1,92
11364,2005,A2,83
11364,2005,DM,24
11364,2005,NB,45
11364,2006,A1,51
11364,2006,A2,74
11364,2006,DM,20
11364,2006,NB,54
11364,2007,A1,40
11364,2007,A2,76
11364,2007,DM,9
11364,2007,NB,18
11364,2008,A1,48
11364,2008,A2,72
11364,2008,DM,27
11364,2008,NB,45
11364,2009,A1,31
11364,2009,A2,69
11364,2009,DM,6
11364,2009,NB,20
11364,2010,A1,31
11364,2010,A2,53
11364,2010,DM,14
11364,2010,NB,28
11364,2011,A1,24
11364,2011,A2,86
11364,2011,DM,9
11364,2011,NB,18
11364,2012,A1,33
11364,2012,A2,99
11364,2012,DM,11
11364,2012,NB,20
11364,2013,A1,29
11364,2013,A2,79
11364,2013,DM,11
11364,2013,NB,28
11364,2014,A1,34
11364,2014,A2,106
11364,2014,DM,9
11364,2014,NB,18
11364,2015,A1,20
11364,2015,A2,125
11364,2015,DM,14
11364,2015,NB,26
11364,2016,A1,26
11364,2016,A2,147
11364,2016,DM,12
11364,2016,NB,14
11364,2017,A1,26
11364,2017,A2,121
11364,2017,DM,10
11364,2017,NB,27
11364,1989,A1,7
11364,1989,A2,9
11364,1989,DM,0
11364,1989,NB,1
11365,1990,A1,26
11365,1990,A2,54
11365,1990,DM,0
11365,1990,NB,5
11365,1991,A1,23
11365,1991,A2,47
11365,1991,DM,0
11365,1991,NB,11
11365,1992,A1,22
11365,1992,A2,44
11365,1992,DM,0
11365,1992,NB,11
11365,1993,A1,24
11365,1993,A2,29
11365,1993,DM,0
11365,1993,NB,8
11365,1994,A1,16
11365,1994,A2,48
11365,1994,DM,2
11365,1994,NB,7
11365,1995,A1,20
11365,1995,A2,34
11365,1995,DM,0
11365,1995,NB,5
11365,1996,A1,20
11365,1996,A2,58
11365,1996,DM,0
11365,1996,NB,2
11365,1997,A1,26
11365,1997,A2,40
11365,1997,DM,15
11365,1997,NB,32
11365,1998,A1,27
11365,1998,A2,59
11365,1998,DM,5
11365,1998,NB,9
11365,1999,A1,32
11365,1999,A2,47
11365,1999,DM,4
11365,1999,NB,12
11365,2000,A1,34
11365,2000,A2,62
11365,2000,DM,12
11365,2000,NB,15
11365,2001,A1,56
11365,2001,A2,64
11365,2001,DM,7
11365,2001,NB,14
11365,2002,A1,77
11365,2002,A2,78
11365,2002,DM,2
11365,2002,NB,12
11365,2003,A1,74
11365,2003,A2,65
11365,2003,DM,20
11365,2003,NB,36
11365,2004,A1,87
11365,2004,A2,71
11365,2004,DM,41
11365,2004,NB,54
11365,2005,A1,107
11365,2005,A2,110
11365,2005,DM,46
11365,2005,NB,66
11365,2006,A1,82
11365,2006,A2,93
11365,2006,DM,46
11365,2006,NB,68
11365,2007,A1,71
11365,2007,A2,101
11365,2007,DM,21
11365,2007,NB,51
11365,2008,A1,56
11365,2008,A2,64
11365,2008,DM,24
11365,2008,NB,28
11365,2009,A1,27
11365,2009,A2,90
11365,2009,DM,12
11365,2009,NB,18
11365,2010,A1,41
11365,2010,A2,89
11365,2010,DM,11
11365,2010,NB,39
11365,2011,A1,33
11365,2011,A2,97
11365,2011,DM,9
11365,2011,NB,10
11365,2012,A1,29
11365,2012,A2,78
11365,2012,DM,15
11365,2012,NB,8
11365,2013,A1,37
11365,2013,A2,67
11365,2013,DM,5
11365,2013,NB,10
11365,2014,A1,58
11365,2014,A2,126
11365,2014,DM,11
11365,2014,NB,13
11365,2015,A1,35
11365,2015,A2,122
11365,2015,DM,23
11365,2015,NB,23
11365,2016,A1,39
11365,2016,A2,157
11365,2016,DM,20
11365,2016,NB,15
11365,2017,A1,36
11365,2017,A2,155
11365,2017,DM,10
11365,2017,NB,13
11365,1989,A1,9
11365,1989,A2,24
11365,1989,DM,4
11365,1989,NB,2
11366,1990,A1,10
11366,1990,A2,15
11366,1990,DM,0
11366,1990,NB,1
11366,1991,A1,16
11366,1991,A2,38
11366,1991,DM,0
11366,1991,NB,5
11366,1992,A1,13
11366,1992,A2,27
11366,1992,DM,0
11366,1992,NB,2
11366,1993,A1,18
11366,1993,A2,33
11366,1993,DM,1
11366,1993,NB,3
11366,1994,A1,13
11366,1994,A2,51
11366,1994,DM,5
11366,1994,NB,4
11366,1995,A1,4
11366,1995,A2,27
11366,1995,DM,0
11366,1995,NB,4
11366,1996,A1,12
11366,1996,A2,38
11366,1996,DM,0
11366,1996,NB,1
11366,1997,A1,7
11366,1997,A2,37
11366,1997,DM,1
11366,1997,NB,2
11366,1998,A1,12
11366,1998,A2,37
11366,1998,DM,0
11366,1998,NB,2
11366,1999,A1,23
11366,1999,A2,30
11366,1999,DM,2
11366,1999,NB,6
11366,2000,A1,18
11366,2000,A2,49
11366,2000,DM,1
11366,2000,NB,5
11366,2001,A1,30
11366,2001,A2,45
11366,2001,DM,1
11366,2001,NB,3
11366,2002,A1,25
11366,2002,A2,45
11366,2002,DM,6
11366,2002,NB,9
11366,2003,A1,40
11366,2003,A2,56
11366,2003,DM,10
11366,2003,NB,18
11366,2004,A1,33
11366,2004,A2,66
11366,2004,DM,6
11366,2004,NB,5
11366,2005,A1,42
11366,2005,A2,62
11366,2005,DM,11
11366,2005,NB,18
11366,2006,A1,37
11366,2006,A2,48
11366,2006,DM,11
11366,2006,NB,16
11366,2007,A1,23
11366,2007,A2,62
11366,2007,DM,7
11366,2007,NB,14
11366,2008,A1,23
11366,2008,A2,57
11366,2008,DM,8
11366,2008,NB,8
11366,2009,A1,20
11366,2009,A2,52
11366,2009,DM,5
11366,2009,NB,5
11366,2010,A1,19
11366,2010,A2,67
11366,2010,DM,7
11366,2010,NB,2
11366,2011,A1,24
11366,2011,A2,62
11366,2011,DM,2
11366,2011,NB,12
11366,2012,A1,13
11366,2012,A2,59
11366,2012,DM,3
11366,2012,NB,2
11366,2013,A1,23
11366,2013,A2,51
11366,2013,DM,9
11366,2013,NB,6
11366,2014,A1,22
11366,2014,A2,84
11366,2014,DM,4
11366,2014,NB,6
11366,2015,A1,24
11366,2015,A2,68
11366,2015,DM,9
11366,2015,NB,7
11366,2016,A1,26
11366,2016,A2,82
11366,2016,DM,8
11366,2016,NB,4
11366,2017,A1,16
11366,2017,A2,65
11366,2017,DM,2
11366,2017,NB,4
11366,1989,A1,6
11366,1989,A2,13
11366,1989,DM,1
11366,1989,NB,0
11367,1990,A1,20
11367,1990,A2,71
11367,1990,DM,0
11367,1990,NB,4
11367,1991,A1,27
11367,1991,A2,50
11367,1991,DM,0
11367,1991,NB,0
11367,1992,A1,20
11367,1992,A2,43
11367,1992,DM,0
11367,1992,NB,1
11367,1993,A1,16
11367,1993,A2,56
11367,1993,DM,0
11367,1993,NB,2
11367,1994,A1,22
11367,1994,A2,48
11367,1994,DM,1
11367,1994,NB,3
11367,1995,A1,17
11367,1995,A2,41
11367,1995,DM,1
11367,1995,NB,4
11367,1996,A1,19
11367,1996,A2,31
11367,1996,DM,2
11367,1996,NB,2
11367,1997,A1,21
11367,1997,A2,56
11367,1997,DM,2
11367,1997,NB,4
11367,1998,A1,26
11367,1998,A2,63
11367,1998,DM,2
11367,1998,NB,1
11367,1999,A1,27
11367,1999,A2,72
11367,1999,DM,2
11367,1999,NB,14
11367,2000,A1,35
11367,2000,A2,86
11367,2000,DM,3
11367,2000,NB,9
11367,2001,A1,44
11367,2001,A2,116
11367,2001,DM,6
11367,2001,NB,8
11367,2002,A1,31
11367,2002,A2,105
11367,2002,DM,8
11367,2002,NB,5
11367,2003,A1,50
11367,2003,A2,85
11367,2003,DM,5
11367,2003,NB,19
11367,2004,A1,45
11367,2004,A2,104
11367,2004,DM,9
11367,2004,NB,9
11367,2005,A1,50
11367,2005,A2,98
11367,2005,DM,16
11367,2005,NB,15
11367,2006,A1,60
11367,2006,A2,75
11367,2006,DM,7
11367,2006,NB,9
11367,2007,A1,46
11367,2007,A2,80
11367,2007,DM,7
11367,2007,NB,13
11367,2008,A1,43
11367,2008,A2,95
11367,2008,DM,3
11367,2008,NB,9
11367,2009,A1,20
11367,2009,A2,93
11367,2009,DM,1
11367,2009,NB,5
11367,2010,A1,29
11367,2010,A2,76
11367,2010,DM,1
11367,2010,NB,5
11367,2011,A1,26
11367,2011,A2,66
11367,2011,DM,5
11367,2011,NB,1
11367,2012,A1,25
11367,2012,A2,84
11367,2012,DM,8
11367,2012,NB,5
11367,2013,A1,19
11367,2013,A2,89
11367,2013,DM,7
11367,2013,NB,6
11367,2014,A1,27
11367,2014,A2,105
11367,2014,DM,3
11367,2014,NB,9
11367,2015,A1,24
11367,2015,A2,94
11367,2015,DM,4
11367,2015,NB,1
11367,2016,A1,30
11367,2016,A2,128
11367,2016,DM,5
11367,2016,NB,8
11367,2017,A1,19
11367,2017,A2,137
11367,2017,DM,5
11367,2017,NB,4
11367,1989,A1,1
11367,1989,A2,18
11367,1989,DM,0
11367,1989,NB,0
11368,1990,A1,11
11368,1990,A2,74
11368,1990,DM,11
11368,1990,NB,13
11368,1991,A1,22
11368,1991,A2,83
11368,1991,DM,7
11368,1991,NB,9
11368,1992,A1,25
11368,1992,A2,79
11368,1992,DM,8
11368,1992,NB,10
11368,1993,A1,23
11368,1993,A2,91
11368,1993,DM,1
11368,1993,NB,4
11368,1994,A1,23
11368,1994,A2,66
11368,1994,DM,4
11368,1994,NB,3
11368,1995,A1,14
11368,1995,A2,77
11368,1995,DM,4
11368,1995,NB,12
11368,1996,A1,35
11368,1996,A2,78
11368,1996,DM,6
11368,1996,NB,5
11368,1997,A1,28
11368,1997,A2,82
11368,1997,DM,6
11368,1997,NB,18
11368,1998,A1,44
11368,1998,A2,131
11368,1998,DM,6
11368,1998,NB,11
11368,1999,A1,35
11368,1999,A2,89
11368,1999,DM,19
11368,1999,NB,50
11368,2000,A1,75
11368,2000,A2,129
11368,2000,DM,32
11368,2000,NB,44
11368,2001,A1,66
11368,2001,A2,159
11368,2001,DM,41
11368,2001,NB,89
11368,2002,A1,74
11368,2002,A2,181
11368,2002,DM,46
11368,2002,NB,85
11368,2003,A1,88
11368,2003,A2,181
11368,2003,DM,89
11368,2003,NB,99
11368,2004,A1,100
11368,2004,A2,280
11368,2004,DM,99
11368,2004,NB,139
11368,2005,A1,127
11368,2005,A2,306
11368,2005,DM,103
11368,2005,NB,147
11368,2006,A1,111
11368,2006,A2,322
11368,2006,DM,137
11368,2006,NB,149
11368,2007,A1,82
11368,2007,A2,298
11368,2007,DM,90
11368,2007,NB,89
11368,2008,A1,52
11368,2008,A2,218
11368,2008,DM,58
11368,2008,NB,54
11368,2009,A1,42
11368,2009,A2,209
11368,2009,DM,12
11368,2009,NB,39
11368,2010,A1,22
11368,2010,A2,221
11368,2010,DM,31
11368,2010,NB,39
11368,2011,A1,25
11368,2011,A2,221
11368,2011,DM,11
11368,2011,NB,7
11368,2012,A1,36
11368,2012,A2,224
11368,2012,DM,18
11368,2012,NB,20
11368,2013,A1,26
11368,2013,A2,220
11368,2013,DM,28
11368,2013,NB,25
11368,2014,A1,31
11368,2014,A2,211
11368,2014,DM,33
11368,2014,NB,26
11368,2015,A1,26
11368,2015,A2,253
11368,2015,DM,44
11368,2015,NB,52
11368,2016,A1,44
11368,2016,A2,258
11368,2016,DM,59
11368,2016,NB,27
11368,2017,A1,31
11368,2017,A2,299
11368,2017,DM,70
11368,2017,NB,24
11368,1989,A1,4
11368,1989,A2,44
11368,1989,DM,17
11368,1989,NB,1
11369,1990,A1,3
11369,1990,A2,30
11369,1990,DM,4
11369,1990,NB,5
11369,1991,A1,4
11369,1991,A2,22
11369,1991,DM,2
11369,1991,NB,6
11369,1992,A1,9
11369,1992,A2,28
11369,1992,DM,0
11369,1992,NB,2
11369,1993,A1,6
11369,1993,A2,19
11369,1993,DM,0
11369,1993,NB,3
11369,1994,A1,9
11369,1994,A2,30
11369,1994,DM,2
11369,1994,NB,3
11369,1995,A1,13
11369,1995,A2,21
11369,1995,DM,0
11369,1995,NB,2
11369,1996,A1,9
11369,1996,A2,42
11369,1996,DM,0
11369,1996,NB,6
11369,1997,A1,10
11369,1997,A2,22
11369,1997,DM,2
11369,1997,NB,9
11369,1998,A1,12
11369,1998,A2,38
11369,1998,DM,2
11369,1998,NB,12
11369,1999,A1,11
11369,1999,A2,31
11369,1999,DM,1
11369,1999,NB,21
11369,2000,A1,23
11369,2000,A2,41
11369,2000,DM,7
11369,2000,NB,30
11369,2001,A1,29
11369,2001,A2,44
11369,2001,DM,4
11369,2001,NB,21
11369,2002,A1,24
11369,2002,A2,46
11369,2002,DM,5
11369,2002,NB,12
11369,2003,A1,24
11369,2003,A2,33
11369,2003,DM,14
11369,2003,NB,19
11369,2004,A1,30
11369,2004,A2,80
11369,2004,DM,19
11369,2004,NB,50
11369,2005,A1,53
11369,2005,A2,77
11369,2005,DM,11
11369,2005,NB,23
11369,2006,A1,42
11369,2006,A2,93
11369,2006,DM,12
11369,2006,NB,43
11369,2007,A1,28
11369,2007,A2,55
11369,2007,DM,8
11369,2007,NB,28
11369,2008,A1,14
11369,2008,A2,59
11369,2008,DM,9
11369,2008,NB,30
11369,2009,A1,14
11369,2009,A2,86
11369,2009,DM,9
11369,2009,NB,20
11369,2010,A1,12
11369,2010,A2,56
11369,2010,DM,3
11369,2010,NB,3
11369,2011,A1,16
11369,2011,A2,53
11369,2011,DM,13
11369,2011,NB,23
11369,2012,A1,13
11369,2012,A2,79
11369,2012,DM,8
11369,2012,NB,9
11369,2013,A1,14
11369,2013,A2,69
11369,2013,DM,6
11369,2013,NB,21
11369,2014,A1,17
11369,2014,A2,61
11369,2014,DM,3
11369,2014,NB,0
11369,2015,A1,16
11369,2015,A2,76
11369,2015,DM,10
11369,2015,NB,10
11369,2016,A1,19
11369,2016,A2,88
11369,2016,DM,11
11369,2016,NB,5
11369,2017,A1,14
11369,2017,A2,138
11369,2017,DM,9
11369,2017,NB,7
11369,1989,A1,1
11369,1989,A2,19
11369,1989,DM,2
11369,1989,NB,0
11370,1990,A1,4
11370,1990,A2,35
11370,1990,DM,1
11370,1990,NB,6
11370,1991,A1,5
11370,1991,A2,120
11370,1991,DM,0
11370,1991,NB,3
11370,1992,A1,7
11370,1992,A2,27
11370,1992,DM,1
11370,1992,NB,10
11370,1993,A1,6
11370,1993,A2,40
11370,1993,DM,0
11370,1993,NB,3
11370,1994,A1,2
11370,1994,A2,50
11370,1994,DM,1
11370,1994,NB,5
11370,1995,A1,8
11370,1995,A2,17
11370,1995,DM,1
11370,1995,NB,8
11370,1996,A1,4
11370,1996,A2,29
11370,1996,DM,2
11370,1996,NB,2
11370,1997,A1,13
11370,1997,A2,28
11370,1997,DM,3
11370,1997,NB,10
11370,1998,A1,18
11370,1998,A2,35
11370,1998,DM,0
11370,1998,NB,7
11370,1999,A1,18
11370,1999,A2,66
11370,1999,DM,0
11370,1999,NB,1
11370,2000,A1,25
11370,2000,A2,47
11370,2000,DM,2
11370,2000,NB,4
11370,2001,A1,35
11370,2001,A2,65
11370,2001,DM,12
11370,2001,NB,13
11370,2002,A1,45
11370,2002,A2,44
11370,2002,DM,7
11370,2002,NB,5
11370,2003,A1,30
11370,2003,A2,35
11370,2003,DM,4
11370,2003,NB,18
11370,2004,A1,38
11370,2004,A2,76
11370,2004,DM,6
11370,2004,NB,11
11370,2005,A1,52
11370,2005,A2,60
11370,2005,DM,4
11370,2005,NB,13
11370,2006,A1,53
11370,2006,A2,78
11370,2006,DM,12
11370,2006,NB,34
11370,2007,A1,38
11370,2007,A2,57
11370,2007,DM,16
11370,2007,NB,17
11370,2008,A1,28
11370,2008,A2,53
11370,2008,DM,12
11370,2008,NB,5
11370,2009,A1,25
11370,2009,A2,61
11370,2009,DM,0
11370,2009,NB,6
11370,2010,A1,29
11370,2010,A2,66
11370,2010,DM,2
11370,2010,NB,5
11370,2011,A1,21
11370,2011,A2,63
11370,2011,DM,2
11370,2011,NB,4
11370,2012,A1,18
11370,2012,A2,84
11370,2012,DM,0
11370,2012,NB,1
11370,2013,A1,18
11370,2013,A2,63
