Zip_Code,Job_Type,MONTH,YEAR,f0_
11369,A2,8,2014,10
11369,A2,10,2014,10
11369,A2,4,2017,10
11369,A2,3,2016,11
11369,A2,8,2015,11
11369,A2,12,2016,11
11369,A2,9,2014,12
11369,A2,7,2017,12
11369,A2,9,2017,13
11369,A2,6,2017,13
11369,A2,5,2017,13
11370,NB,5,2016,1
11370,A1,1,2015,1
11370,NB,6,2013,1
11370,A1,10,2014,1
11370,DM,8,2016,1
11370,DM,9,2017,1
11370,NB,12,2013,1
11370,A1,1,2017,1
11370,NB,2,2017,1
11370,NB,8,2015,1
11370,A1,6,2013,1
11370,A1,2,2017,1
11370,A1,9,2014,1
11370,A1,8,2017,1
11370,A1,5,2017,1
11370,A1,11,2016,1
11370,NB,12,2014,1
11370,A1,7,2015,1
11370,A1,6,2015,1
11370,NB,5,2013,1
11370,NB,9,2015,1
11370,A1,7,2013,1
11370,A1,7,2016,1
11370,NB,11,2015,1
11370,A1,8,2013,1
11370,A1,8,2016,1
11370,A1,11,2014,1
11370,A1,4,2016,1
11370,A1,9,2016,1
11370,DM,5,2017,1
11370,NB,10,2013,1
11370,NB,10,2014,1
11370,A1,8,2014,1
11370,A1,6,2016,1
11370,NB,1,2014,1
11370,A1,12,2013,1
11370,NB,11,2013,1
11370,A2,4,2013,2
11370,A1,8,2015,2
11370,A1,2,2014,2
11370,A2,6,2016,2
11370,A1,11,2013,2
11370,A2,7,2013,2
11370,A2,7,2014,2
11370,A1,12,2016,2
11370,A1,3,2015,2
11370,A1,10,2015,2
11370,A2,4,2015,2
11370,A1,12,2014,2
11370,A2,10,2015,2
11370,A2,9,2017,2
11370,A1,3,2014,2
11370,A1,4,2014,2
11370,A1,1,2014,2
11370,A1,1,2016,2
11370,DM,5,2013,2
11370,A1,5,2016,2
11370,A2,2,2014,2
11370,A1,10,2016,2
11370,A2,5,2015,2
11370,A2,7,2015,2
11370,A1,10,2013,2
11370,A2,7,2017,3
11370,A2,3,2016,3
11370,A2,12,2015,3
11370,A2,8,2014,3
11370,A2,3,2017,3
11370,A2,1,2016,3
11370,A2,6,2015,3
11370,A2,2,2015,3
11370,A1,4,2015,3
11370,A2,6,2014,3
11370,A2,8,2016,3
11370,A2,5,2013,4
11370,A1,7,2014,4
11370,A2,1,2015,4
11370,A2,5,2014,4
11370,A2,10,2014,4
11370,A2,11,2013,5
11370,A2,3,2015,5
11370,A2,4,2017,5
11370,A2,1,2014,5
11370,A2,3,2014,6
11370,A2,10,2016,6
11370,A2,2,2016,6
11370,A2,1,2017,6
11370,A2,9,2014,6
11370,A2,6,2013,6
11370,A2,4,2016,6
11370,A2,9,2013,6
11370,A2,5,2016,7
11370,A2,12,2013,7
11370,A2,12,2014,7
11370,A2,2,2017,7
11370,A2,8,2015,7
11370,A2,7,2016,8
11370,A2,11,2016,8
11370,A1,5,2013,8
11370,A2,8,2013,8
11370,A2,9,2016,8
11370,A2,11,2014,8
11370,A2,9,2015,9
11370,A2,4,2014,9
11370,A2,6,2017,9
11370,A2,10,2013,10
11370,A2,5,2017,10
11370,A2,12,2016,13
11372,DM,3,2014,1
11372,A1,8,2014,1
11372,DM,8,2017,1
11372,A1,7,2013,1
11372,NB,10,2015,1
11372,A1,2,2014,1
11372,DM,11,2014,1
11372,A1,6,2016,1
11372,A1,9,2013,1
11372,A1,3,2016,1
11372,A1,4,2015,1
11372,A1,1,2015,1
11372,A1,2,2016,1
11372,A1,1,2016,1
11372,DM,4,2016,1
11372,A1,8,2015,1
11372,NB,8,2015,1
11372,DM,1,2014,1
11372,A1,7,2014,1
11372,NB,10,2016,1
11372,NB,2,2017,1
11372,DM,7,2013,1
11372,A1,11,2015,1
11372,NB,7,2017,1
11372,NB,10,2014,1
11372,A1,9,2017,1
11372,A1,5,2015,1
11372,A1,5,2016,1
11372,NB,12,2016,1
11372,A1,3,2015,1
11372,DM,7,2016,1
11372,NB,9,2013,1
11372,NB,7,2013,1
11372,NB,1,2016,1
11372,NB,5,2013,1
11372,A1,12,2016,1
11372,NB,2,2016,1
11372,NB,4,2017,1
11372,NB,12,2015,1
11372,A1,4,2017,1
11372,NB,8,2017,1
11372,NB,11,2014,1
11372,DM,2,2015,2
11372,A1,7,2015,2
11372,A1,8,2017,2
11372,NB,3,2017,2
11372,A1,8,2013,2
11372,DM,9,2015,2
11372,A1,8,2016,2
11372,A1,12,2014,2
11372,A1,5,2017,2
11372,A1,12,2015,2
11372,A1,10,2016,2
11372,A1,9,2015,2
11372,A1,4,2013,2
11372,DM,10,2014,2
11372,A1,7,2017,2
11372,A1,2,2017,3
11372,NB,12,2014,3
11372,A1,11,2014,3
11372,A1,1,2017,3
11372,A1,11,2013,3
11372,DM,10,2015,3
11372,A1,6,2017,3
11372,A1,10,2013,3
11372,A2,12,2016,4
11372,A2,4,2013,4
11372,A1,3,2017,4
11372,A2,10,2014,5
11372,A2,4,2016,5
11372,A2,1,2015,5
11372,A2,3,2016,7
11372,A2,4,2017,8
11372,A2,10,2015,8
11372,A2,1,2017,9
11372,A2,11,2015,9
11372,A2,10,2016,9
11372,A2,3,2017,10
11372,A2,12,2015,11
11372,A2,9,2017,11
11372,A2,11,2014,11
11372,A2,2,2016,12
11372,A2,8,2015,12
11372,A2,9,2014,12
11372,A2,5,2017,12
11372,A2,2,2017,13
11372,A2,5,2014,13
11372,A2,8,2014,13
11372,A2,8,2016,14
11372,A2,3,2015,14
11372,A2,5,2016,14
11372,A2,8,2017,15
11372,A2,7,2016,15
11372,A2,6,2017,15
11372,A2,7,2017,15
11372,A2,2,2014,15
11372,A2,1,2014,15
11372,A2,9,2016,16
11372,A2,1,2016,16
11372,A2,8,2013,16
11372,A2,4,2014,16
11372,A2,6,2016,17
11372,A2,3,2014,17
11372,A2,12,2014,18
11372,A2,11,2013,18
11372,A2,7,2014,18
11372,A2,7,2015,18
11372,A2,4,2015,19
11372,A2,6,2014,20
11372,A2,11,2016,20
11372,A2,6,2015,21
11372,A2,6,2013,21
11372,A2,5,2015,22
11372,A2,2,2015,22
11372,A2,7,2013,22
11372,A2,9,2013,24
11372,A2,10,2013,24
11372,A2,5,2013,24
11372,A2,12,2013,24
11372,A2,9,2015,25
11373,A1,5,2014,1
11373,A1,12,2014,1
11373,DM,9,2014,1
11373,A1,6,2017,1
11373,A1,4,2017,1
11373,DM,1,2017,1
11373,DM,7,2017,1
11373,NB,9,2015,1
11373,NB,12,2016,1
11373,DM,4,2015,1
11373,NB,11,2015,1
11373,A1,8,2013,1
11373,A1,2,2014,1
11373,DM,3,2015,1
11373,DM,12,2015,1
11373,DM,6,2015,1
11373,NB,10,2016,1
11373,NB,2,2014,1
11373,DM,5,2013,1
11373,A1,2,2017,1
11373,NB,4,2017,1
11373,DM,9,2017,1
11373,A1,11,2015,1
11373,NB,2,2016,1
11373,DM,6,2014,1
11373,A1,2,2015,1
11373,DM,9,2015,1
11373,A1,4,2016,1
11373,DM,2,2017,1
11373,NB,8,2014,1
11373,A1,10,2016,1
11373,DM,2,2015,1
11373,NB,11,2013,1
11373,A1,9,2016,2
11373,A1,4,2015,2
11373,A1,10,2014,2
11373,NB,5,2013,2
11373,A1,5,2016,2
11373,NB,4,2014,2
11373,A1,8,2015,2
11373,DM,12,2013,2
11373,A1,3,2015,2
11373,A1,5,2017,2
11373,A1,1,2017,2
11373,A1,6,2015,2
11373,NB,7,2014,2
11373,NB,9,2014,2
11373,NB,8,2015,2
11373,DM,1,2016,2
11373,NB,6,2016,2
11373,NB,5,2016,2
11373,A1,3,2014,2
11373,NB,9,2016,2
11373,NB,4,2015,2
11373,DM,5,2014,2
11373,DM,4,2017,2
11373,A1,4,2014,2
11373,NB,3,2014,2
11373,A1,1,2015,2
11373,A1,8,2017,2
11373,DM,6,2013,2
11373,DM,11,2015,2
11373,NB,5,2014,2
11373,NB,6,2014,2
11373,A1,9,2013,2
11373,NB,7,2017,2
11373,A1,11,2013,2
11373,A1,8,2016,3
11373,DM,3,2014,3
11373,A1,1,2016,3
11373,A2,4,2013,3
11373,A1,8,2014,3
11373,NB,3,2015,3
11373,DM,10,2013,3
11373,A1,7,2014,3
11373,NB,8,2013,3
11373,A1,11,2016,3
11373,DM,5,2015,3
11373,A1,9,2015,3
11373,A1,6,2013,3
11373,DM,4,2013,3
11373,A1,7,2016,3
11373,A1,7,2015,3
11373,NB,12,2015,3
11373,DM,1,2014,3
11373,NB,4,2013,3
11373,A1,11,2014,4
11373,A1,6,2014,4
11373,A1,9,2014,4
11373,NB,9,2013,4
11373,DM,8,2015,4
11373,A1,7,2017,4
11373,DM,7,2015,4
11373,A1,5,2013,4
11373,A1,3,2016,4
11373,NB,10,2014,4
11373,A1,7,2013,4
11373,A1,2,2016,4
11373,NB,1,2014,4
11373,NB,9,2017,4
11373,NB,8,2017,4
11373,NB,6,2013,4
11373,NB,1,2015,4
11373,A1,1,2014,4
11373,A1,6,2016,5
11373,DM,7,2013,5
11373,A1,12,2013,5
11373,DM,10,2015,5
11373,A1,3,2017,5
11373,DM,5,2016,5
11373,A1,12,2015,5
11373,A1,9,2017,5
11373,A1,10,2015,5
11373,A2,4,2017,6
11373,NB,4,2016,6
11373,A1,10,2013,6
11373,NB,7,2015,6
11373,NB,8,2016,6
11373,DM,3,2016,6
11373,NB,7,2013,6
11373,NB,5,2017,6
11373,DM,4,2016,7
11373,NB,5,2015,7
11373,NB,7,2016,7
11373,A1,5,2015,7
11373,NB,12,2014,8
11373,A2,3,2014,9
11373,NB,12,2013,9
11373,NB,1,2016,9
11373,NB,3,2016,9
11373,A2,1,2015,9
11373,NB,10,2013,11
11373,A2,2,2014,11
11373,A2,5,2017,11
11373,A2,6,2015,12
11373,A2,4,2014,14
11373,A2,12,2013,14
11373,A2,7,2016,15
11373,A2,2,2017,15
11373,A2,1,2017,15
11373,A2,11,2014,15
11373,A2,11,2015,15
11373,A2,6,2016,15
11373,A2,3,2017,16
11373,A2,5,2016,16
11373,A2,11,2016,17
11373,A2,10,2015,17
11373,A2,2,2016,17
11373,A2,3,2016,17
11373,A2,6,2013,17
11373,A2,10,2016,18
11373,A2,7,2013,18
11373,A2,5,2014,18
11373,A2,1,2014,19
11373,A2,1,2016,19
11373,A2,9,2017,20
11373,A2,9,2015,20
11373,A2,7,2017,20
11373,A2,3,2015,21
11373,A2,12,2014,22
11373,A2,4,2016,23
11373,A2,4,2015,23
11373,A2,2,2015,23
11373,A2,9,2013,23
11373,A2,7,2014,23
11373,A2,5,2013,24
11373,A2,10,2014,24
11373,A2,8,2016,24
11373,A2,8,2015,24
11373,A2,7,2015,25
11373,A2,9,2014,25
11373,A2,11,2013,25
11373,A2,6,2014,26
11373,A2,12,2016,26
11373,A2,8,2017,28
11373,A2,9,2016,28
11373,A2,12,2015,30
11373,A2,8,2014,30
11373,A2,6,2017,31
11373,A2,8,2013,31
11373,A2,5,2015,31
11373,A2,10,2013,33
11374,A1,7,2017,1
11374,A1,6,2016,1
11374,NB,12,2013,1
11374,DM,5,2013,1
11374,A1,7,2014,1
11374,NB,11,2016,1
11374,A1,2,2016,1
11374,NB,8,2014,1
11374,NB,9,2014,1
11374,A1,10,2014,1
11374,NB,2,2015,1
11374,A1,7,2016,1
11374,NB,8,2017,1
11374,A1,4,2015,1
11374,A1,6,2017,1
11374,NB,3,2015,1
11374,A1,12,2016,1
11374,A1,6,2014,1
11374,A1,2,2015,1
11374,A1,2,2014,1
11374,NB,7,2013,1
11374,A1,1,2014,1
11374,A1,6,2013,1
11374,NB,5,2017,1
11374,DM,3,2014,1
11374,A1,11,2014,1
11374,DM,10,2015,1
11374,DM,5,2017,1
11374,NB,12,2015,1
11374,A2,6,2014,1
11374,DM,12,2013,1
11374,DM,12,2014,1
11374,A1,9,2017,1
11374,A1,3,2014,1
11374,A1,4,2017,1
11374,NB,6,2016,1
11374,A1,11,2016,1
11374,NB,4,2014,1
11374,A1,5,2014,1
11374,NB,5,2014,2
11374,DM,10,2016,2
11374,NB,6,2013,2
11374,DM,9,2017,2
11374,A1,3,2015,2
11374,DM,1,2014,2
11374,A1,4,2014,2
11374,NB,10,2014,2
11374,A1,12,2013,2
11374,A1,8,2015,2
11374,NB,9,2017,2
11374,NB,2,2014,2
11374,A1,5,2013,2
11374,A1,9,2016,2
11374,A1,8,2014,2
11374,A1,4,2016,2
11374,A1,1,2017,2
11374,DM,2,2014,2
11374,NB,8,2013,2
11374,DM,12,2015,3
11374,DM,4,2014,3
11374,NB,3,2014,3
11374,A2,3,2014,3
11374,NB,5,2013,3
11374,A1,5,2017,3
11374,A1,1,2016,3
11374,DM,11,2014,3
11374,A1,8,2013,3
11374,A1,9,2014,3
11374,A1,8,2017,4
11374,A2,2,2014,4
11374,DM,6,2015,4
11374,A2,4,2014,4
11374,A1,5,2015,4
11374,DM,8,2015,5
11374,A2,11,2015,5
11374,A2,1,2014,6
11374,A2,4,2015,6
11374,A2,2,2016,6
11374,A2,5,2014,6
11374,A2,12,2013,6
11374,A2,3,2016,7
11374,A2,3,2015,7
11374,A1,7,2013,7
11374,A2,12,2016,7
11374,A2,4,2017,8
11374,A2,1,2015,8
11374,NB,9,2015,8
11374,A2,10,2014,8
11374,A2,9,2017,8
11374,A2,7,2014,8
11374,A2,8,2014,8
11374,DM,12,2016,8
11374,A2,1,2016,9
11374,A2,11,2014,9
11374,A2,8,2017,9
11374,A2,3,2017,9
11374,A2,9,2014,10
11374,A2,10,2015,10
11374,A2,11,2016,10
11374,A2,12,2015,10
11374,A2,7,2015,10
11374,A2,1,2017,10
11374,A2,4,2016,10
11374,A2,9,2016,10
11374,A2,9,2013,11
11374,A2,9,2015,11
11374,A2,2,2015,11
11374,A2,6,2016,12
11374,A2,8,2013,12
11374,A2,5,2017,12
11374,A2,10,2016,12
11374,A2,6,2015,12
11374,A2,5,2016,12
11374,A2,12,2014,13
11374,A2,2,2017,13
11374,A2,8,2016,15
11374,A2,11,2013,15
11374,A2,5,2013,15
11374,A2,5,2015,16
11374,A2,7,2013,17
11374,A2,6,2017,17
11374,A2,7,2017,18
11374,A2,10,2013,18
11374,A2,8,2015,20
11374,A2,7,2016,21
11374,A2,6,2013,22
11375,DM,5,2016,1
11375,DM,1,2015,1
11375,NB,1,2014,1
11375,DM,10,2013,1
11375,NB,11,2014,1
11375,DM,12,2016,1
11375,DM,3,2016,1
11375,A1,4,2013,1
11375,DM,5,2013,1
11375,NB,9,2014,1
11375,NB,2,2017,1
11375,A1,10,2014,1
11375,DM,5,2015,1
11375,DM,12,2013,1
11375,A1,9,2016,1
11375,A1,11,2015,1
11375,NB,3,2016,1
11375,A1,11,2014,1
11375,A1,4,2017,1
11375,A1,3,2014,1
11375,A1,6,2016,1
11375,NB,5,2014,1
11375,A1,6,2014,1
11375,A1,8,2014,1
11375,A1,3,2016,1
11375,NB,7,2015,1
11375,A1,9,2013,1
11375,NB,5,2013,1
11375,DM,6,2014,1
11375,DM,2,2014,1
11375,NB,4,2015,1
11375,A1,10,2013,1
11375,NB,8,2015,1
11375,DM,7,2017,1
11375,NB,11,2015,1
11375,DM,5,2014,1
11375,NB,5,2017,1
11375,A1,5,2017,2
11375,A1,7,2015,2
11375,A1,12,2016,2
11375,A1,6,2017,2
11375,A1,10,2015,2
11375,A1,2,2015,2
11375,A1,8,2015,2
11375,A1,9,2015,2
11375,DM,8,2017,2
11375,A1,2,2016,2
11375,A1,5,2016,2
11375,NB,10,2014,2
11375,A1,11,2016,2
11375,NB,5,2015,2
11375,DM,10,2014,2
11375,A1,2,2014,2
11375,NB,10,2015,2
11375,A1,4,2014,2
11375,NB,6,2017,2
11375,A1,6,2015,2
11375,NB,12,2014,2
11375,DM,11,2015,2
11375,DM,11,2014,2
11375,A1,4,2015,2
11375,A1,8,2013,2
11375,NB,1,2015,2
11375,A1,12,2015,2
11375,NB,7,2017,3
11375,A1,1,2017,3
11375,A1,2,2017,3
11375,A2,4,2013,3
11375,NB,6,2015,3
11375,NB,1,2017,3
11375,A1,9,2017,3
11375,A1,5,2013,3
11375,NB,8,2016,3
11375,A1,1,2016,3
11375,A1,11,2013,3
11375,A1,12,2014,3
11375,NB,2,2015,3
11375,NB,9,2013,3
11375,A1,5,2014,3
11375,NB,10,2013,3
11375,A1,8,2016,3
11375,A1,12,2013,3
11375,A1,7,2016,3
11375,A1,7,2013,3
11375,DM,6,2017,3
11375,A1,8,2017,4
11375,A1,9,2014,4
11375,A1,5,2015,4
11375,A1,7,2017,4
11375,A1,3,2017,4
11375,DM,1,2016,5
11375,NB,9,2016,5
11375,A1,1,2014,5
11375,A2,2,2014,7
11375,A2,11,2016,7
11375,A2,1,2016,8
11375,NB,4,2016,8
11375,NB,4,2017,8
11375,A2,10,2016,9
11375,A1,7,2014,9
11375,A2,12,2014,9
11375,A2,1,2014,9
11375,A2,1,2015,10
11375,A2,6,2014,10
11375,A2,12,2015,11
11375,A2,11,2015,12
11375,A2,2,2015,12
11375,A2,1,2017,12
11375,A2,4,2016,12
11375,A2,9,2017,13
11375,A2,3,2017,13
11375,A2,3,2016,14
11375,A2,2,2016,14
11375,A2,4,2015,14
11375,A2,3,2015,14
11375,A2,4,2017,15
11375,A2,11,2014,15
11375,A2,6,2016,16
11375,A2,8,2017,16
11375,A2,7,2013,17
11375,A2,5,2013,17
11375,A2,10,2015,17
11375,A2,7,2016,17
11375,A2,5,2015,18
11375,A2,9,2016,18
11375,A2,7,2017,18
11375,A2,2,2017,19
11375,A2,6,2015,19
11375,A2,3,2014,19
11375,A2,5,2016,20
11375,A2,4,2014,20
11375,A2,7,2014,20
11375,A2,10,2014,20
11375,A2,6,2017,20
11375,A2,9,2014,21
11375,A2,9,2013,21
11375,A2,12,2013,21
11375,A2,8,2015,22
11375,A2,5,2014,23
11375,A2,6,2013,23
11375,A2,8,2013,23
11375,A2,12,2016,23
11375,A2,9,2015,23
11375,A2,7,2015,23
11375,A2,10,2013,24
11375,A2,5,2017,24
11375,A2,8,2016,26
11375,A2,11,2013,28
11375,A2,8,2014,28
7024,NB,8,2015,1
11377,A1,1,2016,1
11377,A1,3,2017,1
11377,DM,10,2015,1
11377,DM,4,2013,1
11377,NB,5,2017,1
11377,DM,4,2017,1
11377,A1,9,2013,1
11377,NB,9,2013,1
11377,DM,9,2014,1
11377,NB,11,2015,1
11377,A1,6,2014,1
11377,A1,7,2015,1
11377,A1,10,2014,1
11377,NB,10,2016,1
11377,NB,2,2014,1
11377,A1,12,2013,1
11377,DM,7,2014,1
11377,NB,6,2013,1
11377,DM,7,2015,1
11377,A1,9,2017,1
11377,NB,5,2014,1
11377,A1,4,2014,1
11377,DM,8,2016,1
11377,NB,8,2015,1
11377,NB,10,2014,1
11377,DM,12,2014,1
11377,A1,4,2017,1
11377,DM,2,2014,1
11377,NB,1,2014,1
11377,DM,2,2016,1
11377,DM,10,2014,1
11377,DM,8,2017,1
11377,NB,5,2016,1
11377,DM,12,2013,1
11377,A1,7,2017,1
11377,DM,11,2013,1
11377,DM,5,2014,1
11377,A1,3,2015,1
11377,DM,5,2016,1
11377,DM,2,2015,1
11377,DM,11,2015,1
11377,DM,5,2015,1
11377,NB,6,2015,1
11377,A1,6,2015,1
11377,DM,8,2014,1
11377,DM,3,2015,1
11377,A1,10,2016,1
11377,NB,7,2013,2
11377,A1,10,2013,2
11377,NB,7,2016,2
11377,NB,11,2013,2
11377,NB,4,2016,2
11377,DM,11,2016,2
11377,NB,4,2014,2
11377,DM,9,2015,2
11377,NB,3,2015,2
11377,A1,8,2017,2
11377,A1,5,2017,2
11377,NB,8,2013,2
11377,DM,7,2017,2
11377,A1,4,2013,2
11377,NB,1,2017,2
11377,A1,9,2015,2
11377,A1,4,2015,2
11377,A1,4,2016,2
11377,A1,11,2014,2
11377,DM,1,2016,2
11377,A1,8,2014,2
11377,NB,9,2016,2
11377,NB,2,2017,2
11377,NB,8,2016,2
11377,A1,3,2016,2
11377,DM,6,2016,2
11377,DM,8,2013,2
11377,NB,9,2014,2
11377,A1,2,2016,2
11377,DM,3,2014,2
11377,A1,6,2017,2
11377,NB,8,2017,2
11377,NB,9,2015,2
11377,A1,1,2014,2
11377,DM,4,2015,3
11377,NB,12,2013,3
11377,NB,7,2017,3
11377,A1,12,2016,3
11377,A1,3,2014,3
11377,A1,11,2016,3
11377,A1,5,2013,3
11377,NB,4,2017,3
11377,A2,9,2017,3
11377,DM,4,2016,3
11377,A1,6,2016,3
11377,NB,12,2014,3
11377,A1,12,2015,3
11377,DM,7,2013,3
11377,A1,5,2015,3
11377,A1,7,2014,3
11377,NB,12,2015,3
11377,NB,7,2014,3
11377,A1,12,2014,3
11377,A1,2,2015,3
11377,A1,5,2014,4
11377,DM,8,2015,4
11377,DM,5,2017,4
11377,NB,12,2016,4
11377,NB,11,2014,4
11377,A1,2,2014,4
11377,A1,9,2014,4
11377,A1,5,2016,4
11377,DM,9,2013,4
11377,A1,9,2016,5
11377,A1,11,2013,5
11377,A1,2,2017,5
11377,A1,1,2017,5
11377,A1,6,2013,5
11377,A1,7,2013,5
11377,DM,5,2013,5
11377,NB,1,2016,5
11377,A2,4,2016,6
11377,A1,8,2016,6
11377,NB,10,2013,6
11377,DM,3,2016,6
11377,DM,6,2015,6
11377,DM,12,2015,6
11377,A2,12,2015,6
11377,A2,4,2013,7
11377,NB,2,2016,7
11377,A2,5,2015,7
11377,A1,11,2015,8
11377,A1,8,2013,8
11377,A2,1,2015,10
11377,A2,2,2014,10
11377,A2,3,2017,11
11377,A2,3,2015,11
11377,A2,10,2016,12
11377,A2,8,2013,12
11377,A2,6,2015,12
11377,A2,3,2016,13
11377,A2,9,2014,13
11377,A2,7,2016,13
11377,A2,4,2015,13
11377,A2,6,2013,14
11377,A2,7,2013,14
11377,A2,9,2016,14
11377,A2,5,2016,15
11377,A2,1,2016,15
11377,A2,1,2017,16
11377,A2,10,2015,17
11377,A2,5,2014,17
11377,A2,2,2015,17
11377,A2,6,2016,17
11377,A2,12,2013,17
11377,A2,11,2013,17
11377,A2,7,2017,18
11377,A2,4,2014,18
11377,A2,11,2016,18
11377,A2,2,2016,19
11377,A2,9,2013,19
11377,A2,4,2017,19
11377,A2,1,2014,20
11377,A2,8,2015,20
11377,A2,8,2016,20
11377,A2,12,2014,20
11377,A2,10,2014,21
11377,A2,8,2014,21
11377,A2,9,2015,21
11377,A2,2,2017,21
11377,A2,8,2017,23
11377,A2,11,2015,23
11377,A2,7,2015,24
11377,A2,6,2017,24
11377,A2,12,2016,24
11377,A2,7,2014,24
11377,A2,6,2014,26
11377,A2,3,2014,29
11377,A2,11,2014,30
11377,A2,5,2017,30
11377,A2,5,2013,31
11377,A2,10,2013,41
11378,A1,3,2016,1
11378,DM,7,2017,1
11378,A1,11,2014,1
11378,DM,8,2015,1
11378,A1,6,2017,1
11378,NB,11,2016,1
11378,A1,4,2015,1
11378,A1,3,2015,1
11378,NB,1,2014,1
11378,DM,5,2017,1
11378,NB,3,2014,1
11378,NB,5,2013,1
11378,NB,5,2016,1
11378,A1,2,2015,1
11378,DM,10,2016,1
11378,NB,12,2015,1
11378,A1,11,2013,1
11378,A1,1,2017,1
11378,NB,12,2013,1
11378,NB,9,2015,1
11378,DM,5,2014,1
11378,A1,8,2015,1
11378,NB,11,2014,1
11378,NB,7,2014,1
11378,NB,5,2014,1
11378,A1,5,2017,1
11378,A1,11,2015,1
11378,NB,12,2016,1
11378,A1,7,2017,1
11378,DM,4,2015,1
11378,NB,9,2013,1
11378,NB,4,2014,1
11378,A1,3,2014,1
11378,A1,11,2016,1
11378,DM,3,2014,1
11378,NB,3,2015,2
11378,DM,9,2017,2
11378,A1,7,2015,2
11378,DM,9,2015,2
11378,DM,11,2016,2
11378,NB,9,2014,2
11378,A1,6,2013,2
11378,A1,10,2015,2
11378,NB,3,2017,2
11378,A1,8,2013,2
11378,DM,4,2013,2
11378,A1,7,2016,2
11378,A1,7,2014,2
11378,DM,12,2015,2
11378,DM,8,2016,2
11378,NB,2,2014,2
11378,A1,12,2016,2
11378,DM,10,2014,2
11378,A1,10,2016,2
11378,DM,8,2017,2
11378,A1,5,2016,2
11378,A1,10,2014,2
11378,NB,1,2017,2
11378,NB,8,2014,2
11378,A1,5,2014,2
11378,NB,6,2013,3
11378,A1,9,2013,3
11378,A1,2,2014,3
11378,A2,1,2015,3
11378,NB,8,2013,3
11378,A1,12,2014,3
11378,A1,8,2017,3
11378,NB,7,2017,3
11378,A1,7,2013,3
11378,A2,3,2014,3
11378,A1,3,2017,3
11378,A1,5,2013,3
11378,DM,9,2013,3
11378,NB,7,2013,3
11378,NB,1,2016,3
11378,NB,6,2016,3
11378,A1,9,2014,3
11378,NB,10,2013,4
11378,A2,1,2017,4
11378,A1,1,2014,4
11378,NB,11,2013,4
11378,A2,8,2016,4
11378,A1,12,2013,4
11378,A1,4,2014,4
11378,NB,5,2017,4
11378,A2,4,2013,4
11378,A1,2,2017,4
11378,NB,7,2016,4
11378,A1,8,2014,4
11378,DM,2,2017,4
11378,DM,8,2013,4
11378,NB,4,2016,4
11378,A2,6,2015,5
11378,NB,8,2017,5
11378,A2,4,2016,5
11378,A2,2,2014,5
11378,A2,1,2014,6
11378,A2,4,2015,6
11378,A1,4,2016,6
11378,A2,3,2015,6
11378,A2,7,2016,7
11378,A1,10,2013,7
11378,A2,5,2016,7
11378,A2,12,2016,7
11378,NB,2,2017,7
11378,A2,4,2017,7
11378,A2,10,2014,8
11378,A2,2,2016,8
11378,A2,9,2014,8
11378,A2,11,2014,8
11378,A2,9,2017,8
11378,A2,7,2013,9
11378,A2,5,2017,9
11378,A2,8,2017,9
11378,A2,11,2016,9
11378,A2,9,2015,9
11378,A2,9,2013,9
11378,A2,2,2017,9
11378,A2,2,2015,10
11378,A2,6,2014,10
11378,A2,3,2017,10
11378,A2,12,2014,10
11378,A2,11,2015,10
11378,A2,5,2015,11
11378,A2,12,2015,11
11378,A2,10,2015,11
11378,A2,8,2014,11
11378,A2,5,2014,12
11378,A2,1,2016,12
11378,A2,6,2016,12
11378,A2,10,2013,12
11378,A2,9,2016,13
11378,A2,10,2016,14
11378,A2,4,2014,14
11378,A2,11,2013,14
11378,A2,6,2013,14
11378,A2,12,2013,14
11378,A2,8,2013,14
11378,A2,7,2014,14
11378,A2,8,2015,15
11378,A2,7,2015,16
11378,A2,6,2017,16
11378,A2,7,2017,17
11378,A2,3,2016,17
11378,A2,5,2013,22
11379,NB,6,2017,1
11379,DM,4,2015,1
11379,A1,2,2017,1
11379,DM,3,2015,1
11379,DM,11,2013,1
11379,A1,2,2015,1
11379,A1,9,2017,1
11379,NB,9,2013,1
11379,A1,3,2015,1
11379,A1,12,2015,1
11379,NB,10,2015,1
11379,A1,7,2015,1
11379,NB,6,2013,1
11379,NB,10,2016,1
11379,A1,1,2017,1
11379,A1,2,2016,1
11379,A1,7,2014,1
11379,A1,8,2013,1
11379,A1,8,2014,1
11379,DM,11,2016,1
11379,DM,1,2017,1
11379,A1,5,2017,1
11379,A2,9,2015,1
11379,A1,12,2013,1
11379,A2,1,2014,1
11379,NB,4,2016,1
11379,DM,9,2015,1
11379,A1,12,2014,1
11379,NB,12,2016,1
11379,A1,1,2016,1
11379,NB,11,2013,1
11379,NB,11,2015,1
11379,A1,10,2014,1
11379,DM,12,2015,1
11379,DM,7,2013,1
11379,DM,6,2015,1
11379,NB,3,2014,1
11379,DM,9,2013,1
11379,A1,6,2015,1
11379,A2,5,2015,1
11379,A2,2,2017,2
11379,A1,5,2016,2
11379,A1,8,2015,2
11379,A1,6,2014,2
11379,A1,4,2015,2
11379,A1,7,2013,2
11379,NB,9,2017,2
11379,A1,8,2017,2
11379,NB,7,2017,2
11379,A1,9,2015,2
11379,A1,4,2016,2
11379,A2,4,2016,2
11379,DM,8,2013,2
11379,A1,3,2017,2
