ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees
10026,Manhattan,Central Harlem,2002,"$338,676,000 ","10,594",31969,42093.80129,63725.98,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.411436253,0.541740933,0,0,0,0.021118211,,
10026,Manhattan,Central Harlem,2004,"$410,163,000 ","12,996",31561,39554.30635,58285.3,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.512162307,0.641875251,0,0,0,0.021118211,,
10026,Manhattan,Central Harlem,2005,"$494,005,000 ","13,941",35435,42949.1839,60257.64,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.523493266,0.634502852,0.523493266,0.634502852,0.74,0.021118211,,
10026,Manhattan,Central Harlem,2006,"$574,437,000 ","14,930",38475,45187.82208,62777.01,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.650510407,0.76400646,0.650510407,0.76400646,0.77,0.021118211,,
10026,Manhattan,Central Harlem,2007,"$701,901,000 ","17,030",41216,47088.5707,62570.07,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.65680566,0.750389163,0.65680566,0.750389163,0.75,0.021118211,,
10026,Manhattan,Central Harlem,2008,"$742,941,000 ","16,054",46278,50936.24141,64211,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.696569477,0.766684624,0.696569477,0.766684624,0.77,0.021118211,,
10026,Manhattan,Central Harlem,2009,"$760,054,000 ","16,603",45778,50588.26557,60394.73,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.610583774,0.674742761,0.610583774,0.674742761,0.7,0.021118211,,
10026,Manhattan,Central Harlem,2010,"$854,303,000 ","18,007",47443,51602.57935,63695.63,,,,,,,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.614914172,0.668826958,0.614914172,0.668826958,0.72,0.021118211,,
10026,Manhattan,Central Harlem,2011,"$895,834,000 ","17,797",50336,53051.57364,65177.26,"$39,574.00 ","$64,751.00 ",$625.00 ,54.90%,6.00%,39.10%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.621163666,0.654674785,0.621163666,0.654674785,0.7,0.021118211,,
10026,Manhattan,Central Harlem,2012,"$951,229,000 ","17,590",54078,55823.16412,69208.37,"$42,058.00 ","$67,351.00 ",$635.00 ,56.40%,5.20%,38.30%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.623771364,0.643901239,0.623771364,0.643901239,0.71,0.021118211,,
10026,Manhattan,Central Harlem,2013,"$993,545,000 ","17,660",56260,57217.32016,69253.96,"$43,107.00 ","$69,653.00 ",$696.00 ,55.40%,5.00%,39.50%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.666549896,0.677891909,0.666549896,0.677891909,0.73,0.021118211,1,0
10026,Manhattan,Central Harlem,2014,"$1,109,931,000 ","18,150",61153,61214.153,73791.47,"$47,318.00 ","$76,406.00 ",$796.25 ,0.55%,0.05%,0.40%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.780637902,0.78141854,0.780637902,0.78141854,0.8,0.021118211,2,0
10026,Manhattan,Central Harlem,2015,"$1,209,046,000 ","18,400",65709,65709,76577.5,"$47,264.00 ","$79,815.00 ",$895.25 ,56.20%,5.40%,38.40%,N,4,"116 St, Cathedral Pkwy (110 St), 116 St, Central Park North (110 St)",4,"B, C, 2, 3",9,1,31.399,0.3,40.802381,-73.952681,"10027, 10035, 10029, 10025",0.87077135,0.87077135,0.87077135,0.87077135,0.89,0.021118211,4,1
10027,Manhattan,Central Harlem,2001,"$712,376,000 ","18,761",37971,50796.62262,53714.09,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,
10027,Manhattan,Central Harlem,2002,"$698,261,000 ","18,060",38663,50907.83694,53775.62,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,
10027,Manhattan,Central Harlem,2004,"$821,428,000 ","22,801",36026,45150.13595,48203.09,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0,0,0,0.024988466,,
10027,Manhattan,Central Harlem,2005,"$900,623,000 ","22,926",39284,47614.38522,50273.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.560772251,0.679687048,0.71,0.024988466,,
10027,Manhattan,Central Harlem,2006,"$983,788,000 ","24,251",40567,47644.81815,52267.74,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.655256057,0.769580094,0.74,0.024988466,,
10027,Manhattan,Central Harlem,2007,"$1,108,395,000 ","27,593",40169,45892.39122,51886.81,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.669658719,0.765073562,0.76,0.024988466,,
10027,Manhattan,Central Harlem,2008,"$1,131,399,000 ","25,372",44592,49080.53237,54162.64,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.684074213,0.752931614,0.76,0.024988466,,
10027,Manhattan,Central Harlem,2009,"$1,119,548,000 ","25,342",44178,48820.1406,52816.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.620007159,0.685156337,0.69,0.024988466,,
10027,Manhattan,Central Harlem,2010,"$1,170,669,000 ","26,589",44028,47888.1682,54632.84,,,,,,,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.636004373,0.691766248,0.7,0.024988466,,
10027,Manhattan,Central Harlem,2011,"$1,255,215,000 ","27,123",46279,48775.70281,55136.64,"$35,157.00 ","$62,340.00 ",$645.76 ,48.80%,4.10%,47.00%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.64262464,0.677293556,0.68,0.024988466,,
10027,Manhattan,Central Harlem,2012,"$1,323,272,000 ","26,380",50162,51780.78994,57720.48,"$35,694.00 ","$63,216.00 ",$708.94 ,48.80%,4%,47.10%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",,0,0.649965755,0.670940956,0.67,0.024988466,,
10027,Manhattan,Central Harlem,2013,"$1,396,419,000 ","26,780",52144,53031.2823,57686.16,"$37,872.00 ","$67,382.00 ",$779.83 ,49.30%,4.10%,46.60%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.625305997,0.635946204,0.625305997,0.635946204,0.71,0.024988466,0,0
10027,Manhattan,Central Harlem,2014,"$1,517,278,000 ","27,370",55436,55491.436,61670.94,"$40,013.00 ","$70,220.00 ",$857.82 ,0.49%,0.04%,0.47%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.688985888,0.689674874,0.688985888,0.689674874,0.76,0.024988466,6,1
10027,Manhattan,Central Harlem,2015,"$1,631,374,000 ","27,510",59301,59301,64729,"$40,782.00 ","$70,034.00 ",$943.60 ,49.20%,3.50%,47.30%,Y,3,"125 St, 125 St, 125 St",7,"A, B, C, D, 1, 2, 3",18,4,27.973,0.9,40.811407,-73.95306,"10031, 10030, 10037, 10035, 10026, 10025",0.822244572,0.822244572,0.822244572,0.822244572,0.84,0.024988466,10,0
10028,Manhattan,Upper East Side,2001,"$5,753,221,000 ","20,264",283913,379811.475,389132.42,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,
10028,Manhattan,Upper East Side,2002,"$4,962,175,000 ","19,618",252940,333047.8307,356797.27,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,
10028,Manhattan,Upper East Side,2004,"$5,953,049,000 ","26,167",227502,285120.3639,203965.8,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0,0,0,0,,
10028,Manhattan,Upper East Side,2005,"$7,145,553,000 ","25,745",277551,336407.1946,226709.51,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.725137493,0.878906831,0.81,0,,
10028,Manhattan,Upper East Side,2006,"$8,019,137,000 ","25,925",309321,363288.949,388239.44,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.741090518,0.870390292,0.87,0,,
10028,Manhattan,Upper East Side,2007,"$9,422,246,000 ","26,475",355892,406600.4853,210922.89,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.759366354,0.867562991,0.87,0,,
10028,Manhattan,Upper East Side,2008,"$7,835,913,000 ","25,557",306605,337467.1831,190664.2,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.817779812,0.900095724,0.9,0,,
10028,Manhattan,Upper East Side,2009,"$6,197,379,000 ","25,190",246025,271876.8412,165776.63,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.722512066,0.798432266,0.8,0,,
10028,Manhattan,Upper East Side,2010,"$7,365,677,000 ","25,674",286892,312045.3427,188317.93,,,,,,,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.725779678,0.78941263,0.79,0,,
10028,Manhattan,Upper East Side,2011,"$7,499,720,000 ","25,946",289051,304644.9939,204968.83,"$107,885.00 ","$202,861.00 ","$1,144.24 ",71.90%,4%,24.10%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.747500963,0.787827845,0.79,0,,
10028,Manhattan,Upper East Side,2012,"$8,615,877,000 ","25,350",339877,350845.2522,230890.17,"$107,976.00 ","$197,348.00 ",$966.10 ,70.90%,4.30%,24.70%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.777941858,0.803047006,0.8,0,,
10028,Manhattan,Upper East Side,2013,"$8,970,406,000 ","25,370",353583,359599.5683,232777.16,"$104,638.00 ","$193,882.00 ","$1,257.81 ",70.30%,4.20%,25.50%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.828215562,0.842308478,0.84,0,0,0
10028,Manhattan,Upper East Side,2014,"$9,645,238,000 ","25,750",374572,374946.572,267530.76,"$115,485.00 ","$203,702.00 ","$1,180.17 ",71.80%,3.50%,24.70%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.905363214,0.906268577,0.91,0,5,1
10028,Manhattan,Upper East Side,2015,"$10,525,460,000 ","25,870",406860,406860,245191.5,"$114,939.00 ","$203,678.00 ","$1,316.37 ",71.60%,3.10%,47.30%,Y,2,"86 St, 86 St",3,"4, 5, Q",1,0,14.938,0.3,40.776441,-73.953509," 10029, 10075",,0,0.965860776,0.965860776,0.97,0,11,0
10029,Manhattan,East Harlem,2001,"$858,459,000 ","22,702",37814,50586.59207,124458.48,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,
10029,Manhattan,East Harlem,2002,"$841,583,000 ","22,580",37271,49074.98101,118292.94,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,
10029,Manhattan,East Harlem,2004,"$994,401,000 ","26,957",36888,46230.45064,109890.06,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0,0,0,0.011968601,,
10029,Manhattan,East Harlem,2005,"$1,051,484,000 ","27,514",38216,46319.91003,118462.26,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",,0,0.65538441,0.794362228,0.71,0.011968601,,
10029,Manhattan,East Harlem,2006,"$1,184,143,000 ","29,352",40343,47381.73635,126203.7,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.669802867,0.78666492,0.669802867,0.78666492,0.78,0.011968601,,
10029,Manhattan,East Harlem,2007,"$1,349,085,000 ","35,225",38299,43755.9484,141809.15,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.667002688,0.762039092,0.667002688,0.762039092,0.79,0.011968601,,
10029,Manhattan,East Harlem,2008,"$1,365,210,000 ","31,490",43354,47717.91802,123505.18,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.738995296,0.813380933,0.738995296,0.813380933,0.82,0.011968601,,
10029,Manhattan,East Harlem,2009,"$1,218,383,000 ","31,522",38652,42713.47899,132688.57,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.646169355,0.714067608,0.646169355,0.714067608,0.73,0.011968601,,
10029,Manhattan,East Harlem,2010,"$1,382,780,000 ","32,877",42059,45746.53553,129985.9,,,,,,,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.706737231,0.768700631,0.706737231,0.768700631,0.71,0.011968601,,
10029,Manhattan,East Harlem,2011,"$1,498,844,000 ","33,534",44696,47107.30165,129598.48,"$31,851.00 ","$58,637.00 ",$717.17 ,50.20%,7.70%,42.10%,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.722950269,0.761952667,0.722950269,0.761952667,0.69,0.011968601,,
10029,Manhattan,East Harlem,2012,"$1,593,927,000 ","33,850",47088,48607.58815,143375.25,"$31,254.00 ","$58,163.00 ",$741.67 ,51%,7.30%,41.70%,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.747647849,0.771775372,0.747647849,0.771775372,0.68,0.011968601,,
10029,Manhattan,East Harlem,2013,"$1,714,185,000 ","34,300",49976,50826.39162,145229.21,"$31,888.00 ","$61,307.00 ",$770.83 ,51%,7.50%,41.50%,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.782649447,0.79596701,0.782649447,0.79596701,0.71,0.011968601,0,0
10029,Manhattan,East Harlem,2014,"$1,749,918,000 ","34,700",50430,50480.43,150397.58,"$31,446.00 ","$60,941.00 ",$860.67 ,49.50%,7.10%,43.40%,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.886419609,0.887306029,0.886419609,0.887306029,0.79,0.011968601,1,0
10029,Manhattan,East Harlem,2015,"$1,835,069,000 ","35,450",51765,51765,145727.33,"$31,350.00 ","$60,756.00 ",$860.08 ,50.50%,7%,25.30%,Y,4,"116 St, 110 St, 103 St, 96 St",1,6,12,10,28.68,0.8,40.791763,-73.94397,"10026, 10035, 10128",0.9718862,0.9718862,0.9718862,0.9718862,0.86,0.011968601,5,1
10030,Manhattan,Central Harlem,2001,"$221,323,000 ","7,905",27998,37455.00092,43801.74,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",,0,0,0,0,0.037274997,,
10030,Manhattan,Central Harlem,2002,"$231,222,000 ","8,042",28752,37857.95535,44503.37,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",,0,0,0,0,0.037274997,,
10030,Manhattan,Central Harlem,2004,"$262,822,000 ","9,736",26995,33831.89696,38049.45,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",,0,0,0,0,0.037274997,,
10030,Manhattan,Central Harlem,2005,"$292,692,000 ","10,027",29190,35379.89779,39345.74,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",,0,0.715226456,0.866894104,0.63,0.037274997,,
10030,Manhattan,Central Harlem,2006,"$326,393,000 ","10,780",30278,35560.67256,39575.9,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",,0,0.730961438,0.858493968,0.66,0.037274997,,
10030,Manhattan,Central Harlem,2007,"$366,405,000 ","12,840",28536,32601.88891,37261.79,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.749235474,0.855988635,0.749235474,0.855988635,0.74,0.037274997,,
10030,Manhattan,Central Harlem,2008,"$384,953,000 ","11,541",33355,36712.44073,40352.59,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.725098296,0.798085091,0.725098296,0.798085091,0.75,0.037274997,,
10030,Manhattan,Central Harlem,2009,"$411,700,000 ","12,074",34098,37680.95329,40996.19,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.658475317,0.727666657,0.658475317,0.727666657,0.69,0.037274997,,
10030,Manhattan,Central Harlem,2010,"$431,457,000 ","12,815",33668,36619.85207,40618.69,,,,,,,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.667540411,0.726067218,0.667540411,0.726067218,0.69,0.037274997,,
10030,Manhattan,Central Harlem,2011,"$442,664,000 ","13,054",33910,35739.40842,40368.09,"$29,063.00 ","$49,605.00 ",$509.42 ,52.60%,8.60%,38.80%,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.667649629,0.703668616,0.667649629,0.703668616,0.68,0.037274997,,
10030,Manhattan,Central Harlem,2012,"$452,678,000 ","12,920",35037,36167.68744,41280.01,"$30,674.00 ","$51,924.00 ",$498.17 ,51.20%,9.90%,38.90%,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.652905199,0.673975259,0.652905199,0.673975259,0.66,0.037274997,,
10030,Manhattan,Central Harlem,2013,"$472,006,000 ","13,240",35650,36256.6204,42019.29,"$31,925.00 ","$53,814.00 ",$540.25 ,53.20%,9.30%,37.50%,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.708060288,0.720108642,0.708060288,0.720108642,0.68,0.037274997,0,0
10030,Manhattan,Central Harlem,2014,"$520,457,000 ","13,700",37990,38027.99,43432.14,"$32,561.00 ","$52,572.00 ",$555.33 ,50.70%,12.20%,37.10%,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.727828746,0.728556575,0.727828746,0.728556575,0.72,0.037274997,1,0
10030,Manhattan,Central Harlem,2015,"$549,873,000 ","13,810",39817,39817,46413.75,"$33,196.00 ","$53,229.00 ",$599.08 ,54.60%,10.90%,42.50%,N,1,135 St,2,"2, 3",6,3,2.84,0.3,40.818267,-73.942856,"10031, 10039, 10037, 10027",0.785168196,0.785168196,0.785168196,0.785168196,0.81,0.037274997,2,1
10031,Manhattan,Inwood and Washington Heights,2001,"$531,540,000 ","19,095",27837,37239.61928,41024.52,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",,0,0,0,0,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2002,"$537,751,000 ","18,858",28516,37547.21254,41529.59,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",,0,0,0,0,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2004,"$602,262,000 ","23,891",25209,31593.56512,35775.4,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",,0,0,0,0,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2005,"$659,987,000 ","24,605",26823,32510.9626,37155.26,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",,0,0.634979765,0.769630667,0.67,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2006,"$742,303,000 ","25,784",28789,33811.8833,37321.21,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.64894932,0.762173006,0.64894932,0.762173006,0.72,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2007,"$852,107,000 ","30,855",27616,31550.80474,35079.08,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.641223733,0.73258708,0.641223733,0.73258708,0.76,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2008,"$833,861,000 ","26,900",30999,34119.29097,38287.48,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.609909353,0.671301483,0.609909353,0.671301483,0.76,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2009,"$852,639,000 ","27,561",30936,34186.69631,39189.11,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.570766378,0.630741428,0.570766378,0.630741428,0.7,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2010,"$918,158,000 ","29,817",30793,33492.78557,38522.2,,,,,,,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.586732592,0.638174549,0.586732592,0.638174549,0.7,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2011,"$941,517,000 ","29,181",32265,34005.66242,38198.8,"$36,188.00 ","$58,887.00 ",$506.08 ,57.90%,6.10%,35.90%,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.625566543,0.659315192,0.625566543,0.659315192,0.69,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2012,"$939,351,000 ","28,300",33193,34264.17927,39038.18,"$36,495.00 ","$57,178.00 ",$506.42 ,57.80%,7.10%,35%,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.625978574,0.646179679,0.625978574,0.646179679,0.66,0.036258814,,
10031,Manhattan,Inwood and Washington Heights,2013,"$1,001,265,000 ","28,740",34839,35431.82042,39283.51,"$37,655.00 ","$57,606.00 ",$544.33 ,57.50%,7.50%,35%,Y,3,"145 St, 145 St, 137 St - City College",5,"A, B, C, D, 1",7,4,7.343,0.7,40.825288,-73.950045," 10032, 10039, 10030, 10027",0.672847136,0.684296303,0.672847136,0.684296303,0.69,0.036258814,0,0
