ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
10280,Manhattan,Lower Manhattan,2005,"$586,263,000 ","4,067",144151,174719.0012,712356.89,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.6175925879999999,0.748556445,0.6175925879999999,0.748556445,0.7,0.00384944,,,,0,47,0,0
10280,Manhattan,Lower Manhattan,2006,"$632,026,000 ","3,885",162684,191067.8531,359743.61,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.692585255,0.813422203,0.692585255,0.813422203,0.76,0.008208492,,,51.0,0,30,0,1
10280,Manhattan,Lower Manhattan,2007,"$688,730,000 ","3,731",184597,210898.8957,354871.91,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.745852363,0.852123489,0.745852363,0.852123489,0.81,0.008208492,,,48.0,1,65,0,0
10280,Manhattan,Lower Manhattan,2008,"$677,111,000 ","3,826",176976,194790.0138,403448.68,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.820027237,0.90256937,0.820027237,0.90256937,0.85,0.008208492,,,43.0,1,44,1,1
10280,Manhattan,Lower Manhattan,2009,"$599,630,000 ","3,843",156032,172427.5472,285647.59,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.753380417,0.832544205,0.753380417,0.832544205,0.82,0.008208492,,,30.0,0,34,0,0
10280,Manhattan,Lower Manhattan,2010,"$620,715,000 ","3,725",166635,181244.7739,317486.62,,,,,,,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.67145749,0.730327728,0.67145749,0.730327728,0.72,0.008208492,,,44.0,0,44,0,0
10280,Manhattan,Lower Manhattan,2011,"$681,788,000 ","3,954",172430,181732.415,325336.82,"$135,199.00 ","$167,573.00 ",$828.67 ,79.80%,2.30%,17.90%,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.672028671,0.708283903,0.672028671,0.708283903,0.72,0.00384944,,,30.0,1,40,0,0
10280,Manhattan,Lower Manhattan,2012,"$745,992,000 ","4,040",184651,190609.9167,349613.75,"$125,830.00 ","$162,567.00 ",$861.83 ,78.1,3.3,18.7,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.6948077979999999,0.717230107,0.6948077979999999,0.717230107,0.74,0.008208492,,,27.0,3,43,0,0
10280,Manhattan,Lower Manhattan,2013,"$782,322,000 ","4,160",188058,191257.9949,345613.23,"$129,574.00 ","$167,317.00 ",$947.58 ,77.10%,4.50%,18.40%,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.7665280659999999,0.779571308,0.7665280659999999,0.779571308,0.8,0.008208492,0.0,0.0,42.0,1,74,0,0
10280,Manhattan,Lower Manhattan,2014,"$872,638,000 ","4,180",208765,208973.765,385480.1,"$143,636.00 ","$182,441.00 ","$1,007.08 ",78.70%,4.80%,16.50%,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.8169663070000001,0.817783273,0.8169663070000001,0.817783273,0.88,0.008208492,,,28.0,2,128,0,0
10280,Manhattan,Lower Manhattan,2015,"$910,622,000 ","4,350",209338,209338.0,398544.0,"$145,432.00 ","$193,651.00 ","$1,091.33 ",80.90%,4%,27.70%,Y,,,,,1,0,1.556,0.1,40.708538,-74.01665,"10007, 10006, 10004",0.885126434,0.885126434,0.885126434,0.885126434,0.95,0.008208492,,,29.0,2,105,0,0
10301,Staten Island,Stapleton and St. George,2001,"$820,794,000 ","13,475",60912,81486.49961,82200.87,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.543944444,0.7276748209999999,0.0,0.0,0.0,0.097688591,,,,29,133,4,54
10301,Staten Island,Stapleton and St. George,2002,"$819,560,000 ","13,339",61441,80899.78558,79364.07,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.604444444,0.79587614,0.0,0.0,0.0,0.097688591,,,,38,110,10,26
10301,Staten Island,Stapleton and St. George,2004,"$868,244,000 ","15,628",55557,69627.66066000001,66946.09,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.789027778,0.98886114,0.0,0.0,0.0,0.097688591,,,,35,141,26,47
10301,Staten Island,Stapleton and St. George,2005,"$909,466,000 ","15,612",58254,70607.07659,67629.06,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.908314815,1.100927897,0.908314815,1.100927897,1.09,0.097688591,,,,40,120,23,53
10301,Staten Island,Stapleton and St. George,2006,"$968,426,000 ","16,157",59938,70395.52124,68126.83,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.975351852,1.145523741,0.975351852,1.145523741,1.15,0.097688591,,,1109.0,40,127,25,42
10301,Staten Island,Stapleton and St. George,2007,"$1,022,895,000 ","17,961",56951,65065.53741,66114.72,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",1.0050740740000002,1.148279833,1.0050740740000002,1.148279833,1.14,0.097688591,,,1027.0,27,127,19,16
10301,Staten Island,Stapleton and St. George,2008,"$1,026,712,000 ","16,438",62460,68747.08584,66025.89,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.950222222,1.045869495,0.950222222,1.045869495,1.04,0.097688591,,,1088.0,17,118,18,39
10301,Staten Island,Stapleton and St. George,2009,"$999,593,000 ","16,372",61055,67470.54381,65072.89,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.91537037,1.011555756,0.91537037,1.011555756,1.01,0.097688591,,,1002.0,27,130,16,23
10301,Staten Island,Stapleton and St. George,2010,"$1,025,581,000 ","16,727",61313,66688.63579,68649.71,,,,,,,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.8501302940000001,0.924665724,0.8501302940000001,0.924665724,0.93,0.097688591,,,1041.0,11,119,8,17
10301,Staten Island,Stapleton and St. George,2011,"$1,060,112,000 ","17,183",61695,65023.37961,62531.49,"$53,943.00 ","$74,852.00 ",$254.50 ,54.40%,4.80%,40.60%,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.8152689359999999,0.859251828,0.8152689359999999,0.859251828,0.87,0.097688591,,,1026.0,20,132,5,15
10301,Staten Island,Stapleton and St. George,2012,"$1,086,011,000 ","17,180",63214,65253.99417000001,62816.11,"$54,792.00 ","$74,235.00 ",$250.92 ,52.70%,5%,42.20%,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.7783866420000001,0.8035061440000001,0.7783866420000001,0.8035061440000001,0.83,0.097688591,,,1174.0,10,100,6,25
10301,Staten Island,Stapleton and St. George,2013,"$1,090,169,000 ","17,240",63235,64311.00676,63018.72,"$56,848.00 ","$75,422.00 ",$255.83 ,52.70%,5.10%,42.10%,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.8002432290000001,0.8138601679999999,0.8002432290000001,0.8138601679999999,0.85,0.097688591,0.0,0.0,1007.0,3,135,11,20
10301,Staten Island,Stapleton and St. George,2014,"$1,172,035,000 ","17,770",65956,66021.95599999999,64449.38,"$60,278.00 ","$76,813.00 ",$266.08 ,54.20%,4.80%,41%,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.88960067,0.8904902709999999,0.88960067,0.8904902709999999,0.86,0.097688591,1.0,0.0,881.0,21,160,15,19
10301,Staten Island,Stapleton and St. George,2015,"$1,355,026,000 ","18,080",74946,74946.0,67408.67,"$54,605.00 ","$75,227.00 ",$275.92 ,52.10%,4.90%,42.90%,Y,2.0,"St George, Tompkinsville",1.0,SIR,21,0,280.462,3.7,40.627456,-74.09440699999998,"10310, 10314, 10304",0.95582823,0.95582823,0.95582823,0.95582823,0.9,0.097688591,2.0,0.0,906.0,19,164,10,34
10302,Staten Island,Port Richmond,2001,"$258,746,000 ","5,524",46840,62661.34164,72618.84,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.5293867879999999,0.708199965,0.0,0.0,0.0,0.13283514,,,,14,39,20,58
10302,Staten Island,Port Richmond,2002,"$263,829,000 ","5,493",48030,63241.43001,70435.04,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.6162803370000001,0.811460541,0.0,0.0,0.0,0.13283514,,,,14,57,22,20
10302,Staten Island,Port Richmond,2004,"$277,415,000 ","6,486",42771,53603.41044,60236.11,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.7803215370000001,0.977949911,0.0,0.0,0.0,0.13283514,,,,23,61,23,41
10302,Staten Island,Port Richmond,2005,"$289,672,000 ","6,475",44737,54223.72344,59600.81,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.907320579,1.099722828,0.907320579,1.099722828,1.1,0.13283514,,,,23,81,20,36
10302,Staten Island,Port Richmond,2006,"$309,982,000 ","6,791",45646,53609.963,60751.54,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",1.019210007,1.19703393,1.019210007,1.19703393,1.18,0.13283514,,,560.0,14,64,10,30
10302,Staten Island,Port Richmond,2007,"$333,367,000 ","7,607",43824,50068.16581000001,57117.28,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",1.051749869,1.201606125,1.051749869,1.201606125,1.16,0.13283514,,,529.0,24,60,6,18
10302,Staten Island,Port Richmond,2008,"$339,447,000 ","7,203",47126,51869.59922,58955.27,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.979523875,1.078120588,0.979523875,1.078120588,1.07,0.13283514,,,553.0,9,40,5,10
10302,Staten Island,Port Richmond,2009,"$343,492,000 ","7,244",47417,52399.48859,58220.67,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.925403091,1.022642696,0.925403091,1.022642696,1.03,0.13283514,,,617.0,4,66,8,1
10302,Staten Island,Port Richmond,2010,"$341,348,000 ","7,264",46992,51112.03779,57935.75,,,,,,,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.8716192620000001,0.948038744,0.8716192620000001,0.948038744,0.96,0.13283514,,,573.0,9,57,8,9
10302,Staten Island,Port Richmond,2011,"$351,169,000 ","7,395",47487,50048.87313,56316.36,"$56,518.00 ","$67,999.00 ",$218.83 ,53.70%,4.60%,41.80%,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.839846543,0.88515537,0.839846543,0.88515537,0.89,0.13283514,,,525.0,5,55,3,0
10302,Staten Island,Port Richmond,2012,"$355,929,000 ","7,550",47143,48664.36307,55809.74,"$56,883.00 ","$68,074.00 ",$215.50 ,54.60%,4.70%,40.60%,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.8290394959999999,0.8557936290000001,0.8290394959999999,0.8557936290000001,0.84,0.13283514,,,551.0,8,58,3,4
10302,Staten Island,Port Richmond,2013,"$362,243,000 ","7,710",46984,47783.47974,55767.73,"$56,841.00 ","$70,132.00 ",$222.08 ,54.20%,5.40%,40.40%,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.847488296,0.861909157,0.847488296,0.861909157,0.86,0.13283514,0.0,0.0,545.0,5,49,6,23
10302,Staten Island,Port Richmond,2014,"$377,079,000 ","7,950",47431,47478.431,56586.53,"$54,150.00 ","$68,842.00 ",$234.25 ,52.90%,4.70%,42.40%,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.888691254,0.889579945,0.888691254,0.889579945,0.88,0.13283514,,,680.0,9,96,5,33
10302,Staten Island,Port Richmond,2015,"$401,842,000 ","8,070",49795,49795.0,58860.0,"$54,170.00 ","$70,739.00 ",$243.33 ,54.20%,3.90%,41.80%,Y,,,,,6,0,13.151,1.2,40.630688,-74.137776,"10303, 10310, 10314",0.934863011,0.934863011,0.934863011,0.934863011,0.9,0.13283514,,,563.0,11,85,6,12
10303,Staten Island,Port Richmond,2001,"$319,681,000 ","7,952",40201,53779.85899,73177.58,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.53405554,0.7144457009999999,0.0,0.0,0.0,0.166587575,,,,12,42,12,120
10303,Staten Island,Port Richmond,2002,"$328,196,000 ","8,124",40398,53192.32333,73020.61,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.606605936,0.798722191,0.0,0.0,0.0,0.166587575,,,,9,67,45,67
10303,Staten Island,Port Richmond,2004,"$356,185,000 ","9,496",37509,47008.7284,60943.16,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.785930558,0.984979502,0.0,0.0,0.0,0.166587575,,,,9,79,34,157
10303,Staten Island,Port Richmond,2005,"$373,593,000 ","9,664",38658,46855.63853,61206.98,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.8927049579999999,1.082007885,0.8927049579999999,1.082007885,1.09,0.166587575,,,,14,91,29,84
10303,Staten Island,Port Richmond,2006,"$404,128,000 ","10,172",39729,46660.61035,61908.2,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",1.019639649,1.197538533,1.019639649,1.197538533,1.17,0.166587575,,,695.0,16,57,28,39
10303,Staten Island,Port Richmond,2007,"$433,644,000 ","11,350",38207,43650.83998,58378.01,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",1.058911409,1.209788062,1.058911409,1.209788062,1.16,0.166587575,,,632.0,14,66,14,79
10303,Staten Island,Port Richmond,2008,"$450,575,000 ","10,793",41747,45949.16094,60035.38,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",1.023459044,1.126478174,1.023459044,1.126478174,1.05,0.166587575,,,662.0,12,47,18,20
10303,Staten Island,Port Richmond,2009,"$454,475,000 ","10,948",41512,45874.00237,60084.75,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.959883429,1.060746162,0.959883429,1.060746162,1.01,0.166587575,,,644.0,11,80,1,23
10303,Staten Island,Port Richmond,2010,"$469,068,000 ","11,223",41795,45459.38925,59443.09,,,,,,,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.913427525,0.993512559,0.913427525,0.993512559,0.95,0.166587575,,,549.0,9,47,13,18
10303,Staten Island,Port Richmond,2011,"$475,577,000 ","11,391",41750,44002.36808,58351.36,"$54,956.00 ","$68,471.00 ",$199.58 ,52.30%,4.60%,43.10%,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.852391261,0.898376863,0.852391261,0.898376863,0.89,0.166587575,,,614.0,3,46,1,4
10303,Staten Island,Port Richmond,2012,"$479,563,000 ","11,470",41810,43159.26054,57528.48,"$50,137.00 ","$68,779.00 ",$192.33 ,53.80%,5.30%,40.90%,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.818906474,0.845333601,0.818906474,0.845333601,0.86,0.166587575,,,601.0,11,27,7,9
10303,Staten Island,Port Richmond,2013,"$492,630,000 ","11,700",42105,42821.45868,57165.96,"$51,537.00 ","$65,878.00 ",$194.50 ,52.40%,5.30%,42.30%,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.846333729,0.8607349440000001,0.846333729,0.8607349440000001,0.86,0.166587575,0.0,0.0,551.0,18,43,2,8
10303,Staten Island,Port Richmond,2014,"$512,889,000 ","11,900",43100,43143.1,57589.03,"$52,826.00 ","$67,301.00 ",$201.75 ,51.70%,4.90%,43.40%,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.876533752,0.8774102859999999,0.876533752,0.8774102859999999,0.89,0.166587575,,,708.0,8,70,8,21
10303,Staten Island,Port Richmond,2015,"$540,029,000 ","12,200",44265,44265.0,60426.5,"$52,553.00 ","$62,834.00 ",$204.58 ,50.50%,4.20%,45.30%,Y,,,,,9,0,171635.0,3.1,40.629885,-74.17413,"10302, 10314",0.8799296999999998,0.8799296999999998,0.8799296999999998,0.8799296999999998,0.93,0.166587575,,,664.0,5,101,4,15
10304,Staten Island,Stapleton and St. George,2001,"$827,738,000 ","13,418",61689,82525.95014,81578.81,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.517928873,0.6928718629999999,0.0,0.0,0.0,0.1087655,,,,33,61,14,267
10304,Staten Island,Stapleton and St. George,2002,"$820,497,000 ","13,508",60742,79979.40749,81477.49,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.587992142,0.774213281,0.0,0.0,0.0,0.1087655,,,,45,98,29,250
10304,Staten Island,Stapleton and St. George,2004,"$885,751,000 ","16,534",53571,67138.67576,67259.62,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.754762762,0.945917985,0.0,0.0,0.0,0.1087655,,,,67,126,59,93
10304,Staten Island,Stapleton and St. George,2005,"$978,022,000 ","16,710",58529,70940.39183,67750.26,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.8737388629999999,1.059019927,0.8737388629999999,1.059019927,1.1,0.1087655,,,,40,104,23,118
10304,Staten Island,Stapleton and St. George,2006,"$1,020,482,000 ","17,424",58568,68786.49418,69373.14,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.962838453,1.130827101,0.962838453,1.130827101,1.16,0.1087655,,,1159.0,40,106,23,43
10304,Staten Island,Stapleton and St. George,2007,"$1,182,126,000 ","19,118",61833,70643.13839,65128.09,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.991140552,1.1323610240000002,0.991140552,1.1323610240000002,1.14,0.1087655,,,1077.0,36,83,20,34
10304,Staten Island,Stapleton and St. George,2008,"$1,108,280,000 ","18,163",61019,67161.03796,67162.14,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.947154138,1.042492584,0.947154138,1.042492584,1.04,0.1087655,,,1042.0,24,112,12,34
10304,Staten Island,Stapleton and St. George,2009,"$1,077,608,000 ","17,926",60114,66430.66531,66605.54,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.918648685,1.01517855,0.918648685,1.01517855,1.01,0.1087655,,,956.0,39,92,12,38
10304,Staten Island,Stapleton and St. George,2010,"$1,298,567,000 ","18,201",71346,77601.2821,66306.05,,,,,,,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.839781318,0.913409399,0.839781318,0.913409399,0.95,0.1087655,,,1265.0,14,99,12,28
10304,Staten Island,Stapleton and St. George,2011,"$1,106,371,000 ","18,613",59441,62647.77871000001,65297.93,"$53,847.00 ","$73,616.00 ",$240.17 ,56.90%,4.60%,38.40%,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.805207149,0.848647218,0.805207149,0.848647218,0.89,0.1087655,,,1253.0,20,133,12,19
10304,Staten Island,Stapleton and St. George,2012,"$1,164,482,000 ","18,730",62172,64178.36753,65037.22,"$51,852.00 ","$71,285.00 ",$231.92 ,55.30%,4.70%,39.90%,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.781418701,0.8066360509999999,0.781418701,0.8066360509999999,0.85,0.1087655,,,1239.0,23,117,6,16
10304,Staten Island,Stapleton and St. George,2013,"$1,203,206,000 ","18,950",63494,64574.4139,64639.76,"$53,168.00 ","$77,659.00 ",$239.75 ,54.30%,4.90%,40.60%,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.8181845209999999,0.832106749,0.8181845209999999,0.832106749,0.85,0.1087655,0.0,0.0,1111.0,16,139,19,31
10304,Staten Island,Stapleton and St. George,2014,"$1,275,297,000 ","19,130",66665,66731.665,65665.35,"$53,762.00 ","$79,892.00 ",$247.25 ,53.20%,4.80%,41.90%,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.8309450979999999,0.831776043,0.8309450979999999,0.831776043,0.88,0.1087655,0.0,0.0,979.0,21,149,15,63
10304,Staten Island,Stapleton and St. George,2015,"$1,363,257,000 ","19,500",69911,69911.0,69730.25,"$54,106.00 ","$82,916.00 ",$257.25 ,54.20%,4.20%,41.60%,N,2.0,"Stapleton, Clifton",1.0,SIR,11,0,32.054,3.9,40.609227,-74.092575,"10301, 10305, 10306, 10314",0.8903355,0.8903355,0.8903355,0.8903355,0.93,0.1087655,0.0,0.0,901.0,18,167,17,67
10305,Staten Island,Stapleton and St. George,2001,"$788,895,000 ","13,994",56374,75415.68048,84122.58,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.519679722,0.695214103,0.0,0.0,0.0,0.107976065,,,,61,203,32,145
10305,Staten Island,Stapleton and St. George,2002,"$794,572,000 ","13,887",57217,75338.01584,83425.89,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.596601872,0.785549772,0.0,0.0,0.0,0.107976065,,,,46,129,68,176
10305,Staten Island,Stapleton and St. George,2004,"$823,602,000 ","16,758",49147,61594.23004,68336.17,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.776971858,0.973751874,0.0,0.0,0.0,0.107976065,,,,68,130,50,108
10305,Staten Island,Stapleton and St. George,2005,"$860,328,000 ","16,849",51061,61888.76192999999,70627.68,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.902859643,1.094315926,0.902859643,1.094315926,1.09,0.107976065,,,,58,158,59,165
10305,Staten Island,Stapleton and St. George,2006,"$942,787,000 ","17,417",54130,63574.18607,71051.46,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.988656827,1.161150066,0.988656827,1.161150066,1.16,0.107976065,,,590.0,46,84,50,113
10305,Staten Island,Stapleton and St. George,2007,"$1,016,927,000 ","19,465",52244,59687.87091000001,69857.11,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.988613818,1.129474274,0.988613818,1.129474274,1.14,0.107976065,,,581.0,37,93,42,92
10305,Staten Island,Stapleton and St. George,2008,"$1,021,282,000 ","18,275",55884,61509.16017999999,68676.09,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.936218299,1.030455968,0.936218299,1.030455968,1.05,0.107976065,,,609.0,37,100,41,44
10305,Staten Island,Stapleton and St. George,2009,"$1,018,562,000 ","18,226",55885,61757.29,67927.49,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.920818729,1.017576618,0.920818729,1.017576618,1.02,0.107976065,,,519.0,16,97,26,53
10305,Staten Island,Stapleton and St. George,2010,"$1,029,663,000 ","18,381",56018,60929.39507000001,73716.65,,,,,,,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.8741815620000001,0.950825694,0.8741815620000001,0.950825694,0.94,0.107976065,,,519.0,18,100,11,38
10305,Staten Island,Stapleton and St. George,2011,"$1,063,397,000 ","18,471",57571,60676.8942,65742.7,"$63,401.00 ","$79,425.00 ",$245.08 ,51.70%,4.10%,43%,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.836350851,0.88147109,0.836350851,0.88147109,0.88,0.107976065,,,497.0,10,108,11,40
10305,Staten Island,Stapleton and St. George,2012,"$1,069,469,000 ","18,650",57344,59194.56199,66743.05,"$66,478.00 ","$81,486.00 ",$239.75 ,52.20%,4.40%,42.30%,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.81975908,0.846213722,0.81975908,0.846213722,0.84,0.107976065,,,612.0,17,100,14,32
10305,Staten Island,Stapleton and St. George,2013,"$1,092,453,000 ","18,720",58358,59351.01972999999,66461.49,"$70,758.00 ","$83,935.00 ",$242.75 ,52.30%,4.70%,42.10%,Y,3.0,"Grasmere, Old Town, Dongan Hills",1.0,SIR,11,1,174.083,4.3,40.596691,-74.074866,"10304, 10306",0.829048439,0.8431555270000001,0.829048439,0.8431555270000001,0.85,0.107976065,0.0,0.0,494.0,8,154,41,34
